title,departure,destination,type_of_route,review_text,travel_date,review_date,rating,legroom_rating,seat_comfort_rating,entertainment_rating,customer_service_rating,value_rating,cleanliness_rating,check_in_rating,food_rating
Very simple,Madrid,Porto Alegre,International,"Economy on Iberia is very simple.  It was only an hour and no water or beverages offered.  I flew first class a couple of years ago from Madrid to Athens, a longer flight.  Very good service then.",October 2018,"October 15, 2018",4.0,,,,,,,,
"Good, low cost option",Madrid,Porto,Europe,"Iberia is a good low cost option for Spain and Portugal travel.  Originally intending to drive from Seville to Porto, the cost of airfare was so low we ended up flying.",October 2018,"October 15, 2018",4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,
JFK-MAD return,New York City,Madrid,International,"Heading to Spain, we found a great low cost deal and booked through their partner AA. On the way down they flew the A350 which made for a nice flight as expected but the return was flown in the old A340. No notice given, our assigned seats were reconfigured and I sat on the opposite side of the plane. My wife needed help putting her bag up into the bin, she is 5ft tall, and the attendant yelled away in Spanish at her that it was not her job. Course if the airline did not change our seats, Id be there to help out, but I watched from the other isle. Others quickly helped my wife out. We also arrived for our flight on the late side, because a connecting flight from Palma was delayed but they did not seem to care, even though it was an Iberia Express flight and seemed angry at us. For flights to Spain, you mostly have no choice so I hesitate to say never again, but just was not impressed with the service. On a high note, they serve food and drinks, including wine in Economy which is nice and there was a decent selection of movies available to watch. Seats on the A340 are old so as expected made for a less than great flight home.",October 2018,"October 15, 2018",2.0,2.0,1.0,4.0,2.0,4.0,3.0,3.0,4.0
Some Good Some Bad,Miami,Rome,International,"We flew Premium Economy to Rome. The seats were fine and we had enough leg room. However, the food was pretty bad (we should have selected a special menu) and the rest rooms on the plane were disgusting. No one made any effort to clean them at least a little bit during the long flight. We had a connecting flight in Madrid and just barely made it after running through the airport to the next terminal with our carry-on luggage. Nobody was available or interested in providing any help, and this is inexcusable. Our luggage did not make the connection so we had to wait a day for it to arrive at our hotel",October 2018,"October 15, 2018",3.0,5.0,4.0,3.0,3.0,3.0,2.0,1.0,1.0
Worst service!,Mexico City,Paris,International,"My dad had a flight from MEX-MAD on the 21.08.18, which was delayed for 4 hours, when he got to Madrid, because of the delay, he missed his connection MAD-PARIS (Orly). He had to wait 12 hours to take the flight MAD-PARIS (CDG), different airport, at 9:30pm. For all this, my dad missed his final flight PARIS (Orly)-LYON, so I had to pay accommodation in Paris and the train to Lyon on the 23.08.18. Besides the time he had to wait, he only got an €8.00 McDonald's voucher and a hygiene kit, he is over 60 and has diabetes... Luggage was obviously sent to Orly and then to Lyon, we received it on Friday. 
The reason of the trip was my sister's wedding and in the end he got exhausted and lost more than 1 extra day travelling. The worst part comes here: when I tried to do the claim on their website, it was not possible as the ""type of document"" section was not working, I called over 5 times, explaining every time the case, getting questioned and being told that the website works, but then they actually confirmed that it wasn't working, that they reported it already and would work. Over 2 weeks problem was not fixed, so I requested an email address, they gave me one, to which I received a reply saying this email is only for medical matters, so called (again) and they told me to call luggage services, to which obviously they said it has nothing to do with them, was told to go to an Iberia desk, or in case of not having one close, an American Airlines or British Airways desk, I went there and I was told that they can't do anything, is all through the system and I had to call... Finally I got a 2nd email address, waited the 21 working days and called to get an update, and imagine my surprise, lady over the phone tells me that email address is no longer in use and I need to do the claim on the website... 
This situation is SO FRUSTRATING, I emailed the CEO and still no answer, I don't know what else to do to claim something that it is my right. They don't seem to care about the customers, don't show any empathy and I'm just very upset with the whole situation.",August 2018,"October 15, 2018",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"No, no, no",Madrid,Johannesburg,International,"The service was so-so, but not worse than could be expected on a budget airline. However, the monitor in my seat was locked on the (very bright red) logo of the airline, and despite asking repeatedly, the flight stewardess and the flight steward did not address the problem. Never mind that I could not watch movies or anything else, the light from the logo was shining directly into my eyes from a very short distance.  Yet another flight steward did finally attempt to re-set the monitor, without luck, and since the flight was fully booked, moving to another seat was not an option.

I has to use my blanket to cover the monitor and sleep in the cold as impossible. Repeated requests for another blanket was ignored. 

To add insult to injury, on another flight, despite our having paid EXTRA to be able to choose our seats prior to online check-in, we found ourselves placed RIGHT AT THE BACK of the aircraft, and despite protests to the purser, we had to stay in those seats (our paid for - chosen seats occupied by someone else, and all other seats occupied) next to the aft galley, with flight stewardesses bumping into the aisle seat all night, with all the concomitant noise making sleep impossible. 

Poor food offerings.",October 2018,"October 15, 2018",1.0,,,,,,,,
A disaster in their own terms,Edinburgh,Madrid,Europe,"I travel by Iberia and had the worst experience from check in to on board service. The check in happens any time as the person at the desk arrives but does not mean starts service, then boarding is a complete disaster without any order, without a clear policy about carry on sizes and number of pieces by passenger, finally at the plain I asked why all storage spaces , including those above my seat, were taken by less than one third of the passengers and the flight attendant was so mad she answer very badly; as it could get worst being in row seven the food options were run out at the time we were offered sonething to eat.
This was a 3hours flight and pilot just spoke once tosay we will be arriving 25 minutes late and he blame the ground services at Edinburg. He said it was a disaster

As the plain lands half the passengers were pushing in the aisle to get out and catch a connecting flight leaving in ""5 minutes"".

Nothing was fine, at least we arrived alive but the experience was theworstforan international flight",,"October 14, 2018",1.0,1.0,2.0,1.0,1.0,1.0,,,
surprised,Dallas,Nice,International,"I have flownmany times and this was not exceptional but good. What can you say about being squeezed in a sardine can? Although when my traveling companion and I were on different sides of the plane, the flight attendant arranged for us to sit together. So, thank you for facilitating this small request",September 2018,"October 14, 2018",4.0,3.0,4.0,3.0,5.0,4.0,5.0,,4.0
Not good,London,Miami,International,"Flew from uk to Madrid, then on to Miami but our luggage didn’t come so spent two days in Miami trying to chase it,up with phone calls and in the end had to go back to airport and get it! I wouldn’t fly with this company again! Myself and my husband were booked on separate seats. lots off people in the same position and it was like musical chairs ! Spending nine and a half ours in separate seats would not have been good but thanks to the flight attendant we got it changed",October 2018,"October 14, 2018",1.0,2.0,2.0,3.0,2.0,1.0,,,
Paul Walliker,Madrid,London,Europe,Took off late so but landed early. Wasn't given the chance to order food. No options on the menu for vegetarians,October 2018,"October 14, 2018",2.0,,,,,,,,
No class @ Business class,Madrid,Miami,International,"The disappointing experience , sometime outright frustrating, started at Madrid Airport. Business counter was completely uninterested if not totally indifferent. They couldn’t care less to make the slightest effort to assist a business class passenger, sending us back-and-forth between various counters, even though they could’ve resolve the issue on our first quest . 
Once on board: food was mediocre.  Wearing my airline issued socks, I was surprised to step Into paddle of water on the galley floor. - The Flight attendant brushed it off “ It is only water”.
When I locked the lavatory, someone was banging violently on the door ! A flight attendant insisted that I open the door and come out, so he can dump his exes coffee in the toilet. He did not bother to drain the sink, or tidy up the soiled floor.
If you have a choice (and you always have a choice !) look for a better airline.",October 2018,"October 14, 2018",2.0,4.0,3.0,2.0,3.0,2.0,,,
Iberia worst airline ever,Chicago,Munich,International,"First you can’t select a seat unless you pay hundreds of $ ahead so you end up in terrible seats. Second they lost the luggage for  3 days so had to buy clothes and toiletries spending $300 euro because they told us you could spend 50 euros per day per person. However trying to settle with them was impossible only got $100 back and no way to dispute it. In fact they have no contact to call only over their website that doesn’t work to even get past first step.
Terrible airline will never fly them again.",September 2018,"October 14, 2018",1.0,,,,,,,,
Don't Travel With Iberia,New York City,Barcelona,International,"We flew to Bareclona and they lost all of my mom' checked luggage. They also ripped the wheels of my new suitcase. When you call customer service they give you a lot of run around and the response time is horrible. After going back and forth with them they are giving me back money for the lost luggage, but it is nowhere the amount I paid for everything. I even included receipts and they still don't think they owe me more money. Save your time and money, dont fly with Iberia.",April 2018,"October 14, 2018",1.0,,,,,,,,
Worst Airline In The World,Las Palmas de Gran Canaria,Split,Europe,on 28 August my friend and I boarded a flight from Gran Canaria to Split with a transit stop in Madrid flying Iberia. The flight from Las Palmas to Madrid was fine but the nightmare started when we arrived at Madrid Airport. We followed the rule of always checking the boarding gate for updated details and the board indicated that we had to go to the Sattelite terminal to catch the connection to Split. We asked several people including people who worked there that we had to go to Sattelite terminal as indicated by the board. We then had to go through Immigration which seemed strange to ke as we were transit passengers. There were massive queues trying to be processed and airport attendants who were just rude and totally usless and who couod not even answer basic questions. After finally getting through to the boarding gate which clearly had a sign indicating SPLIT (Croatia) there was no one there. We then went to the Iberia desk and instead of trying to assist us they did not want to know about our problem instead blaming us and one staff member even swore at us. At this stage there was a group of young Americans who were also caught in this situation having seen the same boarding gate details as we did. We were then directed to other Iberia counters and were sent from counter to another and finally after some pleading we were put on the next day flight but we now had to stay overnight in Madrid at our own expense and we were told our luggage had gone to Croatia which was incorrect but this was conveyed to us by airline staff. Suffice to say this was a very stressful situation and it was made even worse by the rudeness and unprofessional attitude of Iberia Airlnes staff. I am still in shock at the treatment that we received. And Madrid airport needs to be held accountable for the service to clients. First world country with a third world mentality 😡,August 2018,"October 14, 2018",1.0,,,,,,,,
Very Poor Response & Support !!,Nice,Madrid,Europe,"I traveled through IBERIA AIRLINE (Flight No. IB 8753), from NICE to MADRID on 25/JUL/2018

I have long story but in short... Airline forgot to load my Check-In Baggage which i received back in India at New Delhi airport on 01/ AUG/2018 (after 8 days) post struggling.

I am yet to receive my Baggage Delay Claim

I have never experienced such poor response & support except IBERIA AIRLINE !!

Don't expect on-time boarding & arrival with this Airline ... IBERIA STAFF is very-very slow",July 2018,"October 13, 2018",1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
Horrible Experience,Marrakech,New York City,International,"My experience with Iberia was horrible. Their customer service is extremely lackluster. My mother and I were returning from Marrakech and she was in a wheelchair and we had to get to a connecting flight, I asked the flight attendants to please contact ahead at the gate for the next flight and they did not and that started the whole problems as we arrived at the next gate we were told gruffly that the flight was closed and there was nothing that could be done. We had to go to the customer service desk for assistance and I expressed my concern for suitcases and was told it will be okay, again this was false as when we finally got back to NYC the next day our luggage was missing and when I finally got mine back it was opened and missing some cash and other items. I do not normally put cash in my luggage but it ended in it as it was in a bag that I fitted in my suitcase. I paid for premium economy and when they gave me the other flight to return to NYC they placed my mother and I in economy even though there were empty seats in premium economy another oversight on their part. I contacted the airline about the situation and they never responded just another negative in my book. I know that they do not really care about this but I decided to share this experience with the good folks here at TripAdvisor as a warning because being forewarned is to be forearmed. Be prepared for disappointment , they should be better as they are part of the One World Alliance and they were also supposed to forward my award points to American Airlines for the trip but did not even do that so another failure in my eyes. I had to exhibit patience waiting for some sort of response from them all I surmise from this is they just do not care at all, they got my money so they are happy. Never again for me!",August 2018,"October 13, 2018",1.0,,2.0,3.0,1.0,3.0,3.0,2.0,3.0
Worst Duty of Care /service,Guatemala City,Madrid,International,"This was the worst flight and potential day of our lives . We boarded the plane in Guatemala and made a short stop in San Salvador where we went to the lounge and had a snack provided by the airline on way to Madrid . Shortly after takeoff my pregnant wife started vomiting from food poisoning and I followed about an hour or so later with frequent visits to the toilet . It was a red eye flight and we couldn’t sleep at all , my poor pregnant wife couldn’t even stomach water for the whole 10+ hours which was extremely worrying ! The staff gave us little to no help and we asked for a doctor and escort when we landed because we were both too weak to carry ourselves ,The best we got from them was an airport map . What a failure in Duty of Care ! 

We had to struggle ourselves to the information desk where they quickly got the airport medic and a wheelchair for my wife , they than helped us through customs and barge claim as we were too weak to do it ourselves . 

I was told to write a complaint to the airline which I did asking for compensation for the medical costs and flight expenses and this response was the best they could do ! ( pictured below ) .

We are both emerald One world flyers and Gold with Qantas so this is the reason we booked this partner airline because we expected a similar service . Never again will we fly with Iberia and I encourage everyone to think twice before using the airline . We wouldn’t wish our experience upon anyone !",October 2018,"October 12, 2018",1.0,3.0,3.0,4.0,1.0,1.0,,,
Avoid Iberia At All Cost,Madrid,New York City,International,"My flight from Naples to Madrid was delayed one hour causing me to miss my connecting flight to New York.  Iberia charged me $230 penalty and I had to spend the night in the Madrid airport on a chair until the next day when a flight was available to get me home.  One person in our group required a wheelchair which we had arranged but because our flight was late coming in, the wheelchair was not delivered and it took us a very long time to find our way through the Madrid airport to the gate for departure.  It's very difficult to get through the Madrid airport quickly because you need to take a train from the ""arrival"" building to the ""departure"" building.  No one spoke English, employees were rude and unwilling to help us.  Ample time should have been given between flights and it wasn't.  Iberia should have put us up in a hotel until the next day instead of penalizing us $230 each!  There were many people on our plane that missed their connecting flight.",October 2018,"October 12, 2018",1.0,,,,,,,1.0,
Very Pleased for a Trans-Atlantic Flight,Madrid,Chicago,International,"Very Pleased.  This was my 1st time on Iberia.  Their TransAtlantic Jet from Madrid to Chicago was new, clean, and comfortable.  The flight was smooth. The entertainment system was excellent.  The seat size was acceptable.  (I'm 6'-4"" tall, so the fact that the seat size was acceptable is good.)  The service was good.  Overall, I was impressed for my first trip on Iberia.",September 2018,"October 12, 2018",4.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0
Worst experience I have ever had with an airline,Madrid,Dublin,Europe,"Due to technological issue the employees at Iberia switched my confirmed seat to a standby seat while reassuring me that there would not be an issue. However, when it came time to board I was refused access to the plane . Afterwards, customer service were rude and inefficient in helping me fix my issue. I would highly recommend paying the extra money and flying with a different airline",October 2018,"October 12, 2018",1.0,,,,,,,1.0,
Neutral,Boston,Barcelona,International,"The flight was uneventful. Food and service was good. Lots of varied movies and music for entertainment.
The Airport at Barcelona I would only give it a one out of ten. To be fair it was undergoing a lot of upgrades. The problem is I am a little handicapped. COPD, and I had to walk approximately three miles in that airport to get to where I thought I should be. I was leaving on a cruise. Very difficult to fine the location for my bus to the Cruise ship.",April 2018,"October 12, 2018",3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0
It was an exhausting trip for me and my wife.,Madrid,Havana,International,"The seats were well located but the legroom is small, even for short persons or kids. The attention was nice and good, and the meals were average. We arrived on time in spite of the flight delay.",September 2018,"October 12, 2018",4.0,2.0,3.0,5.0,5.0,4.0,3.0,3.0,4.0
Never again,Madrid,Casablanca,International,"I have never flow this airline so I wasn't sure what to expect, but it was the polar opposite of what I am used to. 
Boarding was terrible. Just finding out where I needed to go was impossible. I was told you cant know any information until maybe an hour prior to your flight so we were stuck in an overcrowded airport , in the dark about everything.
Once we got to the boarding area, it was a nightmare. Another hellish time trying to get to the horrible overcrowded bus then climbing up the steps to the airplane, which was the worst. The steps were very steep, wide open-easy to slip through- and overall nearly impossible with carry ons. I had my taken my mom's cane so she wouldnt have to hold it trying to climb up and no one gave a damn about forcing a handicap senior to risk it all thanks to protocol. 
The landing was so BAD, we all thought we were going to crash. We barely made it safely, forced into the seats in front of us (with seatbelts fastened) and objects under the seat flying up several rows. I found electronics at my feet that belonged to people much further back. It was not only a terrible situation, but a scary one at that. 
The seats were so small and cramped together. You had no choice in seats and even when booking on the same receipt you had no choice and were separated which makes no sense. For a 2 hour flight not once did anyone come around and offer you even one drink. The aisle was so tiny you could barely walk down without hitting everyone in their seats. There was just no way to avoid it (and a I am very skinny). Even so, i took up the entire seat with no room leftover. 
No thanks, never again.",September 2018,"October 12, 2018",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
You get what you pay for!,Montreal,Paris,International,I chose fly level from iberia  to save and I did. I actually traveled with a back pack so saved more. My only problem was that the person in front of me had her seat down the whole 8 hour flight back and I was stuck in the middle. I felt really squeezed in. I don't recline my seat because It gives me a sore back so lucky for the one sitting behind me.,September 2018,"October 12, 2018",4.0,1.0,3.0,5.0,4.0,5.0,5.0,5.0,
"Horrible, Cramped, Claustrophobic - No Legroom at all.",Madrid,Manchester,Europe,"Worst flight experience I have ever had - and I fly a lot.
First and last trip with Iberia. Literally NO legroom. I am 6'2"" so legroom is always a bit of an issue, but Easyjet and Ryanair are fine - so what do Iberia think they are doing?
My knees were jammed hard up against the plastic seat back for the entire flight. Couldn't get my feet under the seat. 
To add insult to injury I was ordered to place my laptop bag under my seat!
Treated like cattle - but as long as Iberia got an extra couple of rows in I'm sure they are happy. They won't be getting my custom again though.",October 2018,"October 12, 2018",1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0
Flight from Madrid to Miami,Madrid,Miami,International,"Flight left late, 45 minutes for no apparent reason after everyone onboard 10 minutes ahead of schedule.

Meal was weak chicken or pasta.

Service staff was average.

We landed about 25 minutes late.",October 2018,"October 12, 2018",3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0
Excelent 14h flight,Madrid,Quito,International,"Just the thought of flying 14h made me quit the trip. But Iberia changed my mind. Even thought we flew economy, the seat were not cramped and we felt comfortable the whole flight. We travelled on the back of the plane and in a two seater place, which meant that if we wanted to sleep, or just talk/play games we wouldn't bother anyone. They have a big selection of entertainment, games/films/series etc, and the time just went by. Them meals were acceptable and our crew for that flight was very helpful and attentive.",January 2018,"October 12, 2018",4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0
Worse than United - and that's very bad,Tampa,Lisbon,International,"How do I count the ways that this airline fails. Trip Incident 1: Iberia scheduled departure from Miami before arrival into Miami. Then they tried to charge a change fee to reschedule.  Trip  Incident 2: Iberia scheduled departure from Madrid to Lisbon without sufficient time to get through Customs. When I telephoned to find out what had happened to my parents who had not shown up at airport, the extremely rude man said my parents had boarded their flight and deboarded at Lisbon. He had all of their flight information, including Reservation, Flight Number, Name, etc. He INSISTED that when I spelled the names I use ""I for India, E for Echo.""  That they had boarded was a lie, of course. It took Lisbon airport customer service 15 minutes on the phone with Iberia to find out what had happened to them. Trip Incidents 3 & 4: Iberia sent email stating that a connection between Chicago and Tampa had been cancelled, with no rescheduling at all. It took telephoning Iberia to find out that the connection was fine, twice. Trip Incident 5: Iberia did not put my luggage on the flight from Madrid to Lisbon; delivered the next day.  Trip Incident 6: Iberia deboarded us in the wrong concourse at Miami, thus everyone's luggage was in another concourse. Those who were staying in Miami could not get their luggage, and there was no one at the Iberia counter and would not be until 8PM (this was around 10AM, nor could the airport information find ANYONE from Iberia to respond to the problem. I felt really bad for those who had come to Miami for a vacation, that was starting off ruined. I give airlines multiple chances. But we have never had a flight that did not have a major problem, and EVERY person I've talked with on the phone has been incredibly rude, dismissive, and incompetent. Why American Airlines and British Airways chose to link with them on One World is unfathomable.",October 2018,"October 11, 2018",1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0
could improve on their meal,Rome,Boston,International,"we took a early flight from Rome(7:40am) to Boston with a 2 hour lay over in Madrid. The first leg of the flight is below 2 hours, but no free drinks or breakfast was offered or served. While on our way from Madrid to Boston a small lunch was served, food was bad & tasteless. I just wonder if their company ever taste the food they served before they put in on the menu? Very disappointed",October 2018,"October 11, 2018",3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0
"Nothing amazing, but good flight overall",Madrid,Lima,International,"The flight is LONG, 11:30 hours trapped in a steel tube. Daytime flight made it longer. Sitting in front of an emergency exit (not actually emergency exit seats, but the previous row) and thus not being able to recline my seat, made it a nightmare. Other than that, I can't complain. On board entertaining was good, food was ok, 3 services (lunch, and two snacks), alcohol included, and the flight was OK. If you plan on doing the same route, DO NOT choose emergency exit seats nor any of the rows near it. Believe me.",October 2018,"October 11, 2018",3.0,3.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0
Very smooth flight!,Madrid,Tenerife,Domestic,I flew with Iberia on my way back home from Iberia. Can’t say the space for the legs is too small because personally I’m very tall! They attend very nicely and even have blankets!,October 2018,"October 11, 2018",4.0,2.0,4.0,3.0,5.0,5.0,,,
Pleasant in economy class but little leg room,San Francisco,Madrid,International,"Iberia was efficient, on time, clean, courteous but very little leg room. My husband and I were fortunate to get the 2 seats on the side of the plane with a window and an aisle seat, so we felt somewhat isolated in a good way. We each had our own TV screen, and earbuds were handed out.  Also we were given a fresh pillow and blanket, very much appreciated by the middle of the night on a trans-Atlantic flight. We were offered drinks, free wine, snacks, meals, coffee or tea so we were not in anyway hungry. They darkened the cabin during the long night. I did feel that the bathrooms needed a bit of tidying up but I didn't see that occur. All in all, I would fly Iberia again!",September 2018,"October 11, 2018",4.0,,,,,,,,
Check all hand baggage regardless of size,Venice,Madrid,Europe,"Go with these guys if you want to have your regulation hand baggage checked. 
Have taken several flights with them and this seems to be the norm regardless of how busy the flight is. Last flight was full but had several empty bins. If you fly regularly for business but pay economy like me there are better options.",October 2018,"October 11, 2018",1.0,2.0,2.0,1.0,2.0,2.0,,,
Change in food service,San Juan,Madrid,International,"Very sad because food is not as it used to be. Now it is chicken or pasta like other airlines and taste is generic, below average. They run out of chicken and only pasta is available for people seated in the rear end of the plane. They do not care about it. It is take it or leave it.
Still very sharp on time thought.",October 2018,"October 11, 2018",4.0,3.0,3.0,5.0,3.0,3.0,4.0,3.0,2.0
Excellent flight experience,Johannesburg,Rome,International,We flew a night flight. Very comfortable seats. Good legroom. Staff friendly. Food was good and the connection flight in Madrid went smoothly all the way. Madrid has an amazing airport. Flights on time and all our luggage arrived safely in Rome. Will definitely fly Iberia again.,,"October 11, 2018",5.0,5.0,5.0,5.0,5.0,5.0,,,
Be VERY CAREFUL with 'connecting flights' thru IBERIA Airlines!,New York City,Malaga,International,"Although (I believe), MOST PEOPLE 'book' an airline, after seeing the lowest possible price(s) on-line.  I booked Iberia Airlines (JFK thur MADRID), ""connecting"" thru to Malaga Spain.  I ONLY noticed AFTER I booked & paid for their flight, that: the ""connecting"" time was 55 minutes!?  Landing in Madrid, @ 6:11 A.M. (suppose to have landed @ 6:30...) IN WHICH WE REALIZED that we wouldn't/COULDN'T POSSIBLY make our connecting flight. 3 flights ALL together, landed @ Madrid's International Terminal #4 - THAT'S 359 people on board each one. RUNNING thru the terminal - ONLY to encounter Customs/being further delayed/going 'down' 2 escalators/to Madrid's underground railroad/up 2 escalators/RUNNING to a far gate in Iberia's domestic terminal #4S. THEN..., having been told that our 'connecting flight HAD ALREADY departed?!? BLAME FROM Iberia - was Madrid's airport - when the BLAME is directly on Iberia for ONLY ALLOWING 55 minutes-from one terminal, to the farthest terminal?!",September 2018,"October 10, 2018",3.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,5.0
Avoid at all costs,Pamplona,Dublin,Europe,Was trying to travel from Pamplona to Dublin but a delay on our Pamplona to Madrid flight meant we missed our connection to Dublin. After over 2 hours waiting to talk to someone from the airline they put us on a flight to Marseille to connect to Dublin. There was 30 minutes between when that flight was supposed to land in Marseille and when our flight to Dublin left from a different terminal. Our flight from Madrid was delayed and we obviously missed our connection which left us stranded in Marseille with no airline staff left in the airport late at night leaving us with nowhere to stay and no way of getting home. After making our own way home they then refused to cover any of the costs of getting back to Dublin. I have never experienced worse customer service in dealing with any company. Avoid traveling with Iberia at all costs,July 2018,"October 10, 2018",1.0,,,,,,,,
surprising good,Malaga,Madrid,Domestic,flight was smooth and seating really comfortable for a domestic flight. only criticism is that prices are hectic but thats probably due to supply and demand.,September 2018,"October 10, 2018",4.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,3.0
"Nothing great, but adequate",Boston,Madrid,International,"First off, any flight that allows me to reach my destination safely is a great flight!!. 
The seat comfort was average, leg room was okay, wine and beer had no charge in Economy.   The boarding process was not as organized as it could have. We had trouble hearing the representatives through the PA system.  The plan was clean, and it was an up to date new plane A330-300.  The entertainment system was great.. Lots of choices to choose from.  I would fly this Airline (Iberia) again.",October 2018,"October 9, 2018",3.0,3.0,3.0,5.0,4.0,3.0,4.0,3.0,3.0
Very good,San Juan,Madrid,International,The flight was on time and with a lot of options for entertainment. There were no delays or issues. The space between seats is better than other airlines.,October 2018,"October 9, 2018",4.0,,,,,,,,
"flight good, transfer bad",Miami,Manchester,International,"I flew Miami to Manchester via Madrid. My changeover in Madrid was 1 hour, which I thought was tight. We left Miami half hour late leaving less time to make connection. Needless to say, on landing staff in Madrid had changed my booking to another flight as I was too late for my original Madrid to Manchester. My original was 08.40, Sunday 29th July, 2018. My new booking was 16.40, flying to London Heathrow, then 20.25 from London to Manchester, which was also delayed by 45 mins. Original booking was to arrive in Manchester at 10.15.My new flight didn't land there until 22.15, and still had to collect my luggage. I missed my train home as the last one was 22.45. Luckily I could call on family to collect me.  As I say, my gripe is with having to sit around Madrid airport for 8 hours (with a McDonalds meal provided ), then 3 more in Heathrow, not against the airline.",July 2018,"October 9, 2018",3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0
4 & 1/2 hours delayed!,Madrid,New York City,International,"Business was comfortable and the meal excellent. However the delay was caused by a broken pilot's seat. According to EU regulations, passengers are entitled to a 600 Euro refund for the inconvenience. Iberia does not respond except with a ""sorry, stuff happens"" E-mail. . So I have turned to AirHelp.com to get the mandated compensation. They have lawyers on staff to deal with this situation. This is necessary when dealing with Iberia. This is FYI for international travelers.",June 2018,"October 9, 2018",3.0,5.0,5.0,5.0,3.0,3.0,4.0,3.0,5.0
Disregard for your luggage,Barcelona,Lisbon,Europe,"Iberia takes your carry-on and stores it. It is then a “free-for all” right next to the aircraft  to redeem your piece.  There are no check systes in place. So when your luggage is not there and there is not a piece left in its place, is lost luggage an “inside job?”
Odd how that the Tumi luggage with the “Go-Pro” inside has still not turned up. 
When one takes a carryon and it disappears while in Iberia’s care there is much to ponder.",October 2018,"October 9, 2018",1.0,,,,,,,,
wtdc-17,Canton of Geneva,Madrid,Europe,It was a nice flight going to WTDC-17 from Geneva to Buenos Aires through Madrid. The seat was very comfortable comparable to other airlines. The food and services were good. Overall it was a good experience.,November 2017,"October 8, 2018",5.0,5.0,5.0,,4.0,4.0,4.0,4.0,4.0
Most comfortable,Madrid,San Francisco,International,"This ariline has the best designed business seat of all the companies I have flown up to now. It is the same type as others, but the space to rest your feet once the seat is reclined is much wider than the other airlines. The flight departed slightly late but gained time and arrived almost half an hour earlier. The crew is kind and attentive. Just the food is scarce, but this is common to most airlines nowadays, even in business class",September 2018,"October 8, 2018",5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0
Danijel,Madrid,Venice,Europe,"Took our hand luggage right at the entrance of the plane and managed to lose it, all the while there were more than enough space in the overhead compartments. Terrible and unorganised.",October 2018,"October 8, 2018",1.0,,,,,,,,
HORRIBLE EXPERIENCE!  NEVER AGAIN,Boston,Barcelona,International,"Luggage was destroyed during flight. Was told to purchase a new one and would be reimbursed. It is now SIX MONTHS later and no refund.  Countless calls and emails. These folks are scammers with no intention of reimbursing for the bag. 

Cheap prices are not worth it. Never again",October 2018,"October 8, 2018",1.0,1.0,1.0,1.0,1.0,1.0,,,
Airline,Rome,Boston,International,"Pleasantly surprised about Iberia, since I read a bad review and rating. That review was wrong. We had a great flight from Rome with a change of planes in Madrid for Boston. We had plenty of leg room to my surprise. The food was good. Good selection of movies. The bathroom was bigger than any plane I ever took. The landings in Madrid & Boston, was the smoothest I ever experienced. The only thing is the flight attendants could have spoken English better. But beside that it was a great flight and I would fly with Iberia again",October 2018,"October 8, 2018",5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0
Very good service and punctuality,Madrid,Buenos Aires,International,We had a very good flight. The attention of the crew was very nice and also the food service. The plane seats are comfortable.,October 2018,"October 7, 2018",5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0
Long Delay,New York City,Madrid,International,"Today 6October2018 my cousin and I have a flight JFK-Mad-Opo Kennedy Madrid Oporto flight#6252 departing at 8:50pm. No notification we got to the airport no one what gate or time it’s departing due to mechanical reasons. I told them we had to bwbrebooked because we were continuing on iB flight#3093 to Oporto and need to be rebooked. No remorse, no apology and another agent rebooked us on a flight and we are arriving at 3:15pm instead of 11:50. We are on a tour. This is the kicker at around 8:45pm we got a text from Iberia that the flight is now delayed till 4:00 am 7October. Since there was no gate agents. I called Iberia on the phone and the customer service agent in reservations said that the flight was only delayed by 20-minutes. How can their computer not show them anything and I was referred to go back to the ticket counter whereas we have passed security already. Another bad customer service! We went pack and was told that it’s leaving at 4:00 am. This is frustrating with still no final answer. Anyway they will not get my business ever again!!!",October 2018,"October 6, 2018",1.0,1.0,1.0,1.0,1.0,5.0,,,
