title,departure,destination,type_of_route,review_text,travel_date,review_date,rating,legroom_rating,seat_comfort_rating,entertainment_rating,customer_service_rating,value_rating,cleanliness_rating,check_in_rating,food_rating
KE644 to Seoul,Singapore,Seoul,North Asia,"Excellent flight. Sitting at 9A. New business class with staggered seat arrangements, so even person at window can get direct access to the aisle. Beats having to climb over another person to go lavatory in middle of night.
Nice food and good service. 
Only disappointment is no more business amenity kit with the socks and the moisturiser creams.",,"September 2, 2017",4.0,4.0,4.0,2.0,4.0,3.0,,,
Pleasant surprise!,Brisbane,Vancouver,International,"Never flown with them before, and the only reason we did was that they were about $7000 cheaper than Canadian, which does not get the best reviews online.

Pleasantly surprised with the truly lovely service, superb food, the beef out of Brisbane cooked to order and very comfortable flat bed with every seat having isle access. Great champagnes, wines and spirits in board as well.

The only down side was the lounge at Brisbane was the plaza lounge which was not great. If you are looking for leather seats or gold and teak trims look elsewhere at SQ or EK. But I am thrilled I saved 7K and had a solid experience.

If flying across the pacific and they keep their fares this cheap will for sure fly with them again.

Keep up the great work guys!",August 2017,"September 1, 2017",4.0,4.0,4.0,3.0,4.0,5.0,,,
Always good,Sydney,London,International,"Consistently good, layover always terrific option, very few movie options, not updated very regularly.",August 2017,"September 1, 2017",4.0,4.0,4.0,2.0,5.0,5.0,5.0,5.0,3.0
2nd leg of a 3 leg flight,Amsterdam,Seoul,International,"Flight was full and loaded and left 10 min late.  Staff were friendly but in very much of a hurry.  No chance of a second coffee. 
Meals were bare min for a full service airline and cabin tempature was freezing. 
Entertainment choice was minimal",September 2017,"September 1, 2017",4.0,3.0,3.0,3.0,3.0,3.0,,,
Comportable flight with professional crew,Seoul,Vancouver,International,"It was very good travel with Korean Air.
Foods was good to me, then I think it can be acceptable not only korean but also others.
The plane was Boeing 787, and Korean Air can pre-assign seats through the app (iphone or android).
Most of the passengers are Korean, but the crew members support not only English but also Asian languages.
I have never felt uneasy about the flight, even though it was more than 10 hours each round trip.
Please note that flights from Canada to Korea will only be processed when the check-in time is over 11 am.",June 2017,"September 1, 2017",5.0,4.0,4.0,4.0,5.0,2.0,5.0,4.0,5.0
Nice Flight,Chicago,Manila,International,Went from Chicago to Manila. It was a long flight but there was movies and food. The staff was nice and friendly. I would fly with them again.,December 2016,"August 31, 2017",5.0,3.0,3.0,5.0,5.0,4.0,5.0,5.0,3.0
Superb economy class experience,Sydney,London,International,"We, a family of four flew from Sydney to London via Incheon. Every moment of this trip was a pleasure. Korean offers one of the widest economy seats in the market with no under seat box to block your feet. I am over six foot and even when the seat in front was reclined my knees were no where near the back of the seat in front. 

The crew speak English very well and are immaculately presented. They are friendly and very efficient. They keep the aircraft spotless and are stationed outside the toilets for the entire flight to keep them clean and stocked. The toilets include first class toiletries, for example L'Occitane moisturiser. The food is spectacularly good if you choose their signature bibimbap which looks and tastes nothing like airplane food. Other choices are more standard airline fare. 

The entertainment is presented on a large seat back screen and although not as extensive as some offers a classy choice of movies and shows including some unexpected classics and also some interesting international options. Children are provided with special headsets so they don't fall off. The kids' pack includes pencils and activities ( and on the return flight a cuddly toy) 

This route included a stopover hotel in Incheon included in the price. Our hold luggage was checked right through. So we didn't have to grapple with bags etc. The hotel is not revealed until you arrive, but for us was the Grand Hyatt. Incredible service and quality which became a major part of the holiday. There was no stop over on the return flight. 

Through this trip we flew on three aircraft types. The A380 was spectacularly good, very quiet and calm and has a duty free shop on board. The 747 was noisier and older, but had been retrofitted and the seating was of the same quality. The smaller airbus (330?) was very modern and quiet. 

This was the best economy flight I have ever been on and also the best value. I would absolutely not hesitate to recommend Korean and would definitely fly with them again.",May 2017,"August 31, 2017",5.0,5.0,5.0,5.0,5.0,5.0,,,
Always solid service.,Columbus,Bangkok,International,"I noticed on my ticket that this is the 14th time I've flown Korean Air to Asia, so I have some experience on which to base an opinion.   All these flights have been economy except for this latest, which was a heavenly business class ticket.  If you can afford it, get the upgrade!  But I can say that, even in economy class, the KAL folks are exceptionally nice and work hard to please.  Food is also good - especially if you're willing to go with the Asian dishes.  Anyway, no need to go on here - KAL will be my choice whenever possible.  You can usually get a competitive price with them and the Seoul airport, if your routed that way, is super.",August 2017,"August 31, 2017",5.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0
That Korean Touch,Hong Kong,Seoul,North Asia,"Korean Air (KE) operates several flights a day from Hong Kong (HKG) to Seoul-Incheon. All flights are on widebody planes, but the J class product may vary according to plane type. 

I recently flew KE on the above route, Prestige Class, in the Prestige Sleeper. The seat is certainly acceptable for a 3 hour flight, but real long haul, make sure you try to book with their most updated Prestige Class. 

Ground staff at HKG were very swift and pleasant. HKG is so efficient so security and immigration take no time. As a business class flyer, you're afforded entrance to the SkyTeam Lounge. While not as sophisticated as Cathay's lounges, this common-use area is a definite update from the previous KE Lounge. The place can fill up due to other Skyteam carriers using it too but I managed to find a seat. There's a spread of Asian/HKG-inspired food - including a noodle bar. After firing off a few emails, and imbibing on a glass of red, I made my way to the gate. 

Boarding commenced on time and KE invited those who needed assistance as well as first class and high-tiered elites. Afterwards, us business class folk and Morning Calm members boarded. Upon reaching the door, KE flight attendants bowed and welcomed all onboard. I settled into my seat 10A; you do have someone next to you. Seats are positioned in a 2-3-2 layout. Unlike JAL's layout, those by the window or in the center have to jump over their neighbor. 

Once settled FA s came around with welcome drinks including champagne. They also took lunch orders; the menu included their classic bimbimbap and a western meal - I chose the former. 

Since it was a relatively short flight, FA s were swift in setting up tables and pouring drinks. Meals were served right away. Dessert consisted of either fruit or haagen daz ice cream. They then served coffee or tea. 

The inflight entertainment is a bit of a letdown. The content is limited; however, there are new releases, but I'm not really into watching Batman fight Superman. 

Eventually, we began our descent in Incheon. We disembarked quickly. Unfortunately, quick wasn't the case for Seoul immigration, but that's a whole other story. 

All in all, a solid experience given the short flight time of 3 hours. I paid USD$400 one way; not too bad all things considered.",August 2017,"August 31, 2017",4.0,5.0,5.0,3.0,5.0,4.0,,,
Don't book,New York City,Manila,International,I was marked SSSS selectee in Mnl by Korean Air counter agent because I'm American.  She didn't know I'm a retired DHS /TSA EMPLOYEE disable on the job.  I called to complaint and found all numbers led to call centers.  No oversight or accountability,,"August 31, 2017",1.0,3.0,2.0,1.0,1.0,1.0,,,
Overall Great Experience,Dallas,Bangkok,International,"I have made the trip to Thailand maybe 20 times over the last 12 years, Korean air is my favorite to fly with now. Planes are clean, modern and the staff are lovely and very friendly and polite to passengers. I have flown on other airlines, mainly US based and the crew are there by tenure only, most need to retire or learn how to take care of the guests. Food is good, not always my favorite, but still good.  I also like that their prices are more consistent that US based airlines that can jump way up in price during summer months.",August 2017,"August 30, 2017",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Seoul to Tokyo service,Seoul,Tokyo,North Asia,"It's a 2 h 20 mins flight, which is exactly the same as Singapore-Bangkok (I'm a frequent traveller on this route). As for Korean Air service to Tokyo, the legroom is terrible - just as bad as on those low cost carriers (had I known that, I'd book and emergency exit row), no in-seat screens, choice of drinks is poor (-Can I have a glass of white wine please? -Oh, we don't have white wine, sir. Would you like some beer instead?... I'd asked for beer if I wanted to). An then the cherry on the cake - you have to deplane via stairs instead of aerobridge. But then you take any full service airline operating from Singapore to Bangkok (either Singapore Airlines or Thai Airways) and all of those things I mentioned above would be so much better, just as you expect. So, Korean Air Seoul to Tokyo - NOT IMPRESSED!",August 2017,"August 30, 2017",3.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,2.0
Getting better after business class seat change,Seoul,Kuala Lumpur,Southeast Asia,"I was surprised that the business class seating was changed on the flight from Seoul to Kuala Lumpur. The seats are now more spacious. Also one is getting a lot more privacy. Leg room has improved.

The good thing is that the one sitting on the window seat no longer has to bother the one sleeping on the aisle seat on a flat seating. Korean Air has used a front back seating so the window seat passenger has his or her exiting path from seat.",August 2017,"August 30, 2017",4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0
One of the Best airlines.,Shanghai,Los Angeles,International,"When I first entered the Airplane i didn't have many expectations, because the only thing i needed was a comfortable chair and a well working TV but soon as i sat down my whole mind started to change. The good air conditioning, fabulous service and much more. 
So i reccommend this flight to you.",June 2017,"August 30, 2017",5.0,4.0,5.0,4.0,5.0,5.0,,4.0,4.0
A New Standard for Great Service at Affordable Fares,Atlanta,Beijing,International,"On any flight over 8 -10 hours if Korean Air has that route, it is the only carrier I would ever suggest you choose. We dreaded the tedious hours ahead on a tour to the East but Korean Air made it sooo much better. I would even go so far as to say their economy class is equal to, or better than some Business class airlines that charge twice the price.",September 2016,"August 30, 2017",5.0,,,4.0,5.0,5.0,5.0,,
Great airline,Seoul,Los Angeles,International,Business class of korean airline is called prestige class. The food was very good. The seat was very comfortable and reclined well.,October 2016,"August 30, 2017",5.0,,,,,,,,
"Small seats, clean environment, yummy food",Salt Lake City,Taipei,International,"This was my first time flying Korean Air. Overall it was a great flight. 

The food was actually quite delicious (Korean Bibimbap for dinner, pasta and literally the best carrot cake I've ever had for breakfast): warm, not soggy, and good flavor, although the bread was a bit dry. The flight was very clean, with the stewardesses folding up the the toilet paper ends into neat triangles every chance they got. It was very impressive. 

Economy had private tv screens that worked quite well and had a good variety of new and old movies, games, tv shows, etc. The touch screens were a bit difficult to use, but they were in working order. Other amenities included paper slippers(thick enough to not get too wet), toothbrush and toothpaste (awesome for the long flights), and the regular blanket/pillows. 

I'm on the overweight side, (5'5 230 lbs) and the seats, although small were fairly comfortable. If you're over my measurements, I'd say it would be a lot more uncomfortable, maybe find another airline, or upgrade, but for me it really wasn't that bad. The legroom seemed pretty standard for Economy, maybe a bit on the small side compared to western airlines. I'm not very tall but my legs were constantly touching the back of the seat in front. I can't sleep on planes anyway since they're all uncomfortable to me, but it was very quiet and they make it quite dark.

Definitely would fly with Korean Air again!",July 2017,"August 30, 2017",4.0,3.0,3.0,5.0,5.0,4.0,5.0,4.0,5.0
Fly the friendly skies with KAL,Indianapolis,Cebu Island,International,"They give you plenty to eat on KAL. Always try to choose the shortest duration flights, like under 24 hours. You can save money (a couple hundred $$) on 30+ hours flights on other airlines, but that extra six hours or more can really spoil the trip while you wait around air terminals for six plus hours between legs. KAL has replaced their 747's with 777's and have newer Airbus jets for shorter leg flights, like under six hours. The girls (flight attendants)  are friendly and happy to be flying with KAL. Happy flying.",October 2016,"August 30, 2017",5.0,4.0,2.0,4.0,5.0,4.0,5.0,5.0,5.0
Friends changing flights,Bangkok,Chicago,International,"I have had two friends visiting me here in Thailand, one had a medical problem and needed to change his return flight from a month away to the next day, no charge. The other had an accident and had to move his flight from two days away to two weeks away, no charge. I have changed my flight with them a few times for convenience, no charge. This is a very user friendly airline. Top notch onboard to.",June 2017,"August 30, 2017",5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0
SSSS for Being American,Manila,New York City,International,"I was trying Korean Air based on the reviews  but was met with problems from the constant  online check in error message which to long line at the airport and a counter agent whom made me a “SSSS” selectee because I was American, not knowing I was a retired DHS agent.",August 2017,"August 30, 2017",1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Korean Air never fails!,Los Angeles,Bangkok,International,"Korean Air is always on time, never fails to their customers and quality is good. The food was good (to be from an airplane), the variety of TV shows and movies was great and the staff is very kind and willing to help you. I highly recommend this airline.",August 2017,"August 30, 2017",5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0
"Safety,Music and Tasty Foods in Korean Air's Boeing 777",Bangkok,Seoul,North Asia,"Aircraft was brand new one with ample leg room and efficient electronic facilities for entertainment and information. Furthermore, I enjoyed a unique Korean food of ""Bibimbab (mixture of rice, beef,vegetables,sesame oil and chilly paste)""
and 2 glasses of wine in the sky. After that, I fell into the world of music,listening
to ""Bizet's Carmen, Toreador"", ""Suppe's Light Cavalry Overture"" and De Curtis's
Torna a Surriento""...
For this flight, I used 20,000 miles of myself and family under Korean Air's Sky Pass
Program and made reservation on-line easily.",July 2017,"August 30, 2017",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Good flight,Honolulu,Tokyo,International,"The airplane is an old A330-300 but equipped with decent in flight entertainment systems. Food and service were good but honestly there is nothing special to it. Ticket price is competitive so if you are looking for a cheap and comfy flight, I would suggest Korean air.",August 2017,"August 30, 2017",4.0,5.0,3.0,5.0,4.0,5.0,3.0,3.0,4.0
First class - unbelievable rip-off,Hong Kong,Seoul,North Asia,Upgraded my ticket from business class to first class which doubled up the price. But then the first class seats are exactly the same as in business class. Take a look at the photo - Korean Air's first class is not even up to the standards of other airline's business class. One of the biggest rip-offs ever!,September 2016,"August 30, 2017",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Flawless Airline!,Knoxville,Cebu Island,International,"I can't say enough good things about this airline.  This is my second time flying Korean Air.   The staff is amazing and always eager to help.  The flying experience is wonderful.  The Airbus was smooth.  They have water, slippers, a blanket waiting for you on long flights.  I signed up for the Skypass card to start earning reward points.  Great team, flight  and experience.  Looking forward to my next flight.  Thanks Korean Air!",August 2017,"August 30, 2017",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Great Service,Bangkok,San Francisco,International,"Last May 2017, I flew KAL from Bangkok to SFO. I normally fly Cathay Pacific as it's shorter route but wanted to fly KAL to do a four day layover in South Korea. I was allowed to do so at no extra cost. And I was pleasantly surprised at the attentive service and how organized KAL was. I had flown with them quite often in 2006-07 when I lived in South Korea for a year so it has been ten years since I have flown with them. It's a great airline. If I were to fly north again, I would definitely consider KAL.",May 2017,"August 30, 2017",5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0
Nice flight,Seoul,Hong Kong,Asia,Food and drinks are good.  Seat is comfortable with enough legroom.  Service is good too. Except that the pilots seem to be not very good at handling turbulence and takeoff.,August 2017,"August 30, 2017",4.0,5.0,5.0,3.0,4.0,4.0,4.0,3.0,5.0
Good for long haul,Kuala Lumpur,Toronto,International,"Love it! The service was good, and the extra leg room is fantastic. The food served was good and we have ample choices of beverage to counter dehydration. The crew are friendly and helpful.",December 2016,"August 30, 2017",4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0
Great flight.,Sydney,London,International,"I would highly recommend flying with Korean Air if you are travelling from Australia to Europe. Not only are the staff lovely and helpful, and the plane comfortable and clean, but the flight makes an overnight stop in Seoul. Because the stop-over is a long one, the airline puts you up in a hotel for the night and gives you meal tickets so that you can have dinner and breakfast at the hotel. BUT! They will ask if you want to be in a hotel attached to the airport or one further away. Choose the one further away. First, there is a quick shuttle ride between the airport and the hotel so you don't have to worry about travel. Second, the hotel is a Grand Hyatt and is a beautiful hotel. 
The food on the flight was also very good. I would suggest ordering the Korean option (if it is to your taste) as it is usually much better quality in comparisson to the Western mean. I thoroughly enjoyed the bibimbap on multiple occassions. The standard snack on the flight is cup noodle (and who doesn't love cup noodles?!) but they are very spicy, so if you are like me and don't handle spice very well, keep that in mind. All in all I would definitely fly with Korean Air again.",December 2016,"August 30, 2017",1.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0
Korea air Brisbane to Vancouver,Brisbane,Vancouver,International,Just 6 hours each way more travel time over direct flights. Cheapest seats we could find. Plenty of leg room I'm 6 ft. good service. Saved well over 1 K for 2 tickets. Rented a car with that. Well worth it as we didn't get shot out of the sky by Kimmy. Would do it again but would obviously compare prices times etc as always. Pays to shop around,June 2017,"August 29, 2017",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.5 Ratin,San Francisco,Seoul,International,"We actually went in 2014, but the travel dates listed didn't go that far back. Korean Air staff were friendly, the airplane was clean, and the flight comfortable. Food could be a tad better (but this was 3 years back). I'd probably fly Korean Air more often but I've been getting frequent flyer miles from another airline. Overall, a very good airline!",September 2016,"August 29, 2017",4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0
RUDE,New York City,Seoul,International,"We had a 3 hour delay from JFK which is annoying for anyone but it was the attitude of the crew that made the experience worse.  The crew made an announcement in Korean to the customers that said,""If you don't like the situation, you can get off"".  They did not announce that in English.  Instead of making the situation better they were very rude.  A little bit of friendliness doesn't hurt.",July 2017,"August 29, 2017",2.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0
Like Flying From A Different era,Chicago,Seoul,International,"For those of us old enough to remember when flying US airlines were the measure of success, Korean Air is a reminder of what used to be the norm of international air travel from the USA. Korean Air's Prestige Class is its Business Class. Travelers each get a distinct compartment with every imaginable convenience. Lay flat beds are standard, as are superior headphones, blankets, slippers, and media offerings. Pillows are basic and could be upgraded with seemingly little effort on Korean Air's part. What is impeccable, however, is the level of personal service and the quality of culinary offerings. The food is fantastic and is matched by the service of the well-trained Korean Air staff. I recommend flying Korean Air 777-300ER aircraft whenever international travel is required.",August 2017,"August 29, 2017",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
a nice ride home,Seoul,New York City,International,"A comfortable ride for a 13 hour flight.  The seat is comfortable.  The food is clean and generous.  The flight attendants were helpful.  If I were to travel again, I would strongly consider Korean Air.",July 2017,"August 29, 2017",4.0,,,,,,,,
The best!,Atlanta,Ho Chi Minh City,International,"I have made three round trip flights with Korean Air and every flight has been a good experience.  I would say great, but the 15 hour flight in itself is a killer.  Korean Air service IS great.  Always polite, helpful and engaging.  They have always had three options for meals and they are the best of any airline I have flown.  If given the opportunity, I would always pick Korean Air!",August 2017,"August 29, 2017",5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0
"Okay, nothing special",Brisbane,Dallas,International,"We have flown Korean before, but it is a long way from Brisbane to Dallas. There is a stopover in Seoul for approximately 14 hours. This is paid for by Korean Air out of season, but we had to pay for ours. 
We had pre selected our seats onwards to Dallas, but Korean Air changed the type of plane at the last minute, this rather spoilt the experience because we were left with someone on the end of the window row of seats.
The food was alright, but nothing special. the Korean food was noodles and such but there was a western choice.
The cabin crew were polite enough, but like all full service airlines, everyone is looking for ways to save. Korean is no exception.
This was a worse experience than previous, but to be fair, Singapore Airlines (our preferred) are also in decline in what is on offer recently.",July 2017,"August 29, 2017",4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0
A Truly Fine Airline,London,Brisbane,International,"We have flown with Korean Air for a great many years and compared to the many other airlines we have flown with around the world they are by far the best in our opinion. Their incredibly friendly, helpful and highly professional air and ground personnel ensure that your flight is a most enjoyable one indeed. The seating space is adequate in economy, the meals are quite nice with a choice of both asian or western meals, special meals are available on request (unfortunately though they do not offer a gluten-free vegetarian meal, one has to have either gluten-free OR vegetarian), inflight entertainment is very good, cleanliness is superior as is attentiveness to passengers needs. Nothing is ever a bother. The complimentary inclusion of a nights stop over on route to Europe from either Australia or New Zealand is absolutely marvellous and includes complimentary transfers,dinner and breakfast at very nice hotels indeed. Incheon Airport has not been voted the best airport in the world for nothing - it is absolutely brilliant. Seoul is a true treasure as are its people, and english is widely spoken. We always extend our stop over for several days to take in the many fascinating sites and experiences that South Korea has to offer and we will continue to do so for a great many years to come. Overall, we just cannot recommend Korean Air more highly and they have a great loyalty program as well.",June 2017,"August 29, 2017",5.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0
Auckland to Inceon,Auckland,Milan,International,"Just completed the first leg of our journey, 11 hours from Auckland to Incheon. Lovely staff, good leg room, and ok meals, but quite a long time in between them, with no snacks offered. Overall, very good. Would definitely fly with them again.",August 2017,"August 29, 2017",5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0
I fly korean air all the time back and forth...,Hagatna,Seoul,International,I go back and forth to Korea at least 12 times a year and I don't bother to purchase from anyone except Korean Air. The staff are great and they go above and beyond and even though I speak Korean they have some staff that speak English and they do a great job all the time. The foods are decent and the seats are comfortable and I always get an exit row seat for the leg room which they provide upon check in.. Great airline and they need to send a training video on service to the US brands.,April 2017,"August 29, 2017",5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0
Worst flight ever,Bangkok,Seoul,North Asia,"We were in the air 13 hours. The waitresses of the air accosted my husband after TWO screwdrivers in 3 hours asking him loudly if he was drunk! They gave him about a 1/2 of the mini bottles each time so there's no way to even BE drunk. Then lied about having no more vodka. I walked to the galley and there was plenty. 13 hours is over 6 movies, stuck in center aisle. I understand caution about drunks, which we're not, but we're terrified of flying and the pilots couldn't get above turbulence for hours. At dinner they served wine and wouldn't give us more than 1/2 cup. We were the only white people onboard. Really embarrassing.",August 2017,"August 29, 2017",1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
An Okay Airline!,New York City,Manila,International,The flight was 14 hours from JFK to Incheon. The seats (economy) are not comfortable for this long travel. The food was great but you have to ask for snacks when you're hungry because they don't automatically give it out like other airlines. The customer service is just okay too. I guess they don't cater to economy passengers too much. My kids are 15 and 17 but they still sat us around little children as young as infants and toddlers - we didn't find out till we get inside the cabin. It was hard to get some sleep when the younger kids are crying and playing around. So I guess it is a planning on their part. They should sit us with other adults because we paid adult fares for my 15 & 17 years old. 4 hours later of another Korean flight to Manila -- I couldn't feel my whole body because of fatigue for not getting any rest on the plane.,July 2017,"August 29, 2017",5.0,4.0,2.0,5.0,3.0,2.0,3.0,3.0,5.0
"good prices, good fly",Seoul,New York City,International,"A380,  good prices and service, seat comfortable, foods and drinks ok. Incheon airport its good place to transit",June 2017,"August 29, 2017",4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0
very good,Toronto,Bangkok,International,"good and helpful people. checkin minimal wait, same same luggage pickup prompt. seats not generous with legroom similar to many carriers. food adequate but could improve.  USB port and video/audio distractions again adequate and comparable to many airlines.
i will definitely use again for yyz-bkk since superior  to carriers used prior.  layover between flights 2-5 hours is better than many for this trip and ditto departureand arrival times were best i found so far!",March 2017,"August 29, 2017",4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0
Fantastis,Amsterdam,Manila,International,"Very good service. clean,  comfortable seat. enough legroom,
good food, beautiful, friendly  Korean stewardess .",June 2017,"August 29, 2017",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
"Great service, nice fligh.",Seoul,Bangkok,Southeast Asia,"My adult son and I flew them 0n 5/20/17 from Seoul to Bangkok on a Boeing 777-300.  We were on time, had a fine meal service, good entertainment and a smooth safe flight. The flight attendants were helpful and courteous.  Our luggage arrived with our flight after being transferred from Mongolian Airlines in ICN.  No complaints, would fly them again.",May 2017,"August 29, 2017",4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0
Comfortable seats and great in flight service,Paris,Seoul,International,I boarded the A380 in a state as my incoming connection was delayed. The steward picked up on this immediately and provided me with a damp towel and a cold drink. The meals were very good and the in flight entertainment was up to date and the headphones were good quality. Smooth flight and arrived early. Incheon is a huge and impressive airport but the queues at security were huge. I had a connecting flight to Narita and if I'd given in to temptation at the impressive shopping area I'd have missed my flight. This was midday on a Thursday in March.,March 2017,"August 29, 2017",5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0
Satisfactory until you get sick,Auckland,London,International,"I was wheelchair assisted which went well but when I was vomiting for 6 hours into the flight, I was not offered any assistance. (That was both going and coming home. I had to ask other passengers if I could have their 'sick bags' as the flight attendant brought me 1 and left me alone. I used 4 going and 5 on my return trip.
They did try to accommodate my wanting an aisle seat with no one in front of me. I have a disability but could only have this once I was on the flight. It was not possible to request this even at check in",December 2016,"August 29, 2017",3.0,2.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0
Not Bad at All,London,Seoul,International,"Overall no to bad . Check in was easy , and the fight was fine. This is my second journey with them and really no complaints .",May 2017,"August 29, 2017",4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0
Good surprise!,Tokyo,Seoul,North Asia,"This flight was supposed to a quick, cheap one. However, when I saw the aircraft, I noticed there was something good. My surprise lasted until the second leg of my quick roundtrip.
The con I found was a young man flight attendant that kept repeating to Japanese and Chinese aboard. But most likely these were the majority of people in the airplane, thus I don't see why this flight attendant didn't apologize sincerely for his lack of skills to this flight...
Everything else was very much OK. In other words, a vey good surprise to me.",August 2017,"August 29, 2017",5.0,5.0,4.0,2.0,3.0,4.0,5.0,5.0,3.0
Relaxing experience,Kuala Lumpur,Seoul,North Asia,"The seat was comfortable, food was good, patient stewardesses, smooth takeoff and landing. Therefore I had a great experience overall.",August 2017,"August 29, 2017",4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0
Exceeded expectations!,Calgary,Hanoi,International,"We flew to Vietnam Feb of 2016 to start our one month honeymoon. We read some pretty bad reviews on some of the other airlines.  Korean Air is the best airline I have ever flown on! I have been to Europe 6 times with Air Canada, Lufthansa. I have been to USA and Peru. Basically I have been on many planes. 

Korean Air had some of the best food, the place was awesome the service was amazing!!! You will not be disappointed",February 2017,"August 29, 2017",5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0
Foreign airline,London,Auckland,International,Brilliant service......from the moment I stepped onto the plane. The stop in Korea for refuelling etc was wonderful,September 2016,"August 29, 2017",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0
Excellence in flight!,Tel Aviv,Tokyo,International,"The flight was great! The In-flight service was excellent - The Flight crew was kind and efficient, the food was tasty (Watch out of spicy meals! VERY spicy...), and the In-flight Entertainment system was very good as well! Also, Incheon Intl airport is a wonderful place to spend some time, and to experience a bit of Korean culture, between flights.",August 2017,"August 29, 2017",5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0
"Amazing Seats, great crew, average food",Amsterdam,Seoul,International,"Flew with an a330-200 from Amsterdam to Seoul and it was one of the best economy seats I've flown (after Singapore airlines). Good legroom for economy , seat width is good as the plane is a 2-4-2 configuration. Recline is great. As the seat reclines a little to the front which means that the seat in front of you only goes a little backwards and gives you more knee space

Crew is very welcoming and is happy to provide extra snacks and drinks on request. 

Food can definitely be improved though. The bibimbap is pretty bland and the western options are mediocre at best.",July 2017,"August 29, 2017",4.0,5.0,5.0,3.0,5.0,5.0,,,
Korean Air - top choice when flying from Toronto to Seoul,Toronto,Seoul,International,"My family and I flew to Korea last month and we were very happy with the service. The flight crew were all kind and helpful. Our child received customized meals and a free drawing kit. There was a good selection of in-flight meals and in-between meals you could get cup noodles or sandwiches. The flight crew were never sour-faced or annoyed if you asked for extra water, etc. I highly recommend this airline to anyone traveling to Seoul or other destinations.",July 2017,"August 29, 2017",5.0,3.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0
"Frankfurt, Germany to Jakarta, Indonesia",Frankfurt,Jakarta,International,"It was my first flight with Korean Air and I didn't have that high expectation, since usually I would different airlines. At first, I have heard many great reviews from friends about Incheon International airport, how you could take shower and get some sleep and so on during transit. So that's how I decided to try Korean Air.
At frankfurt, it was really exhausting because the train station connects directly to the terminal 1 whereas the korean air is at terminal 2, so that was the downside. But once I got into the airplane, the service was great, even for economy passenger. The food was excellent in my opinion, it matched my asian taste. The room leg was okay, and the seats next to mine were always empty so I could put my stuffs nearby.",April 2017,"August 29, 2017",4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0
My Favorite Airline!,Kuala Lumpur,Seoul,North Asia,"We have flown Korean Air many times & love it! Service fr ground & aboard is great. Courteous staff, nice & clean airplane & most importantly they kept the lavatories clean at all times! We've flown on KA on longer flights (Atlanta to Incheon roundtrip) & they were just as great. Families w/ children get priority boarding.",July 2017,"August 29, 2017",5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0
