title,departure,destination,type_of_route,review_text,travel_date,review_date,rating,legroom_rating,seat_comfort_rating,entertainment_rating,customer_service_rating,value_rating,cleanliness_rating,check_in_rating,food_rating
Swiss Precision & Quality,Nice,Los Angeles,International,"Swiss Air is one of the classier airlines. They are very committed to on-time operation, just like a Swiss Watch. The planes I’ve flown are newer models. They are very clean. The seats didn’t hurt my back - like most other airlines’ seats do. The food is good quality. Inflight entertainment was high quality, although the selection of movies in coach this last trip was pretty stale. Their luggage allowance is stingier than most, particularly on international flights. Fares were competitive & they offered good flight connections to a number of places that I needed to go, like MIA & LAX. I liked their pet policies too. Most of all, the entire cabin crew & staff were so nice, so thoughtful & so cheerful. Perfectly groomed & attired.",February 2018,"February 1, 2018",5.0,4.0,4.0,4.0,5.0,5.0,,,
Fantastic,Montreal,Zurich,International,"It was my first flight in business class and it was just perfect. The moment you arrived at the airport you feel special, the lounge etc. During the flight, the food, the wine, the staff and finally the seat that can get in bed, just wow!!!",December 2017,"February 1, 2018",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Gina,Canton of Geneva,Rome,Europe,"In 24/06/2017 I got a ticket geneva Zurich - Zurich rome with Swiss airline. I raised complaint 1707 Lx-02972 for the  airlines because of the consequences that i faced  as a result of the delay of departure of both flights geneva Zurich and Zurich rome due to technical problems in the aeroplane. 
I missed my flight rome Beirut and Instead of returning to Beirut on 24/06 an I was obliged to book a hotel and pay fees for amending my ticket in addition to transportation fees. 
At first they promised to refund my ticket then they said they’ll compensate the hotel, several emails concerning this issues with customer service and refund department and quality department, and they insisted that they transferred to my bank the amount of the compensation , however in January 2018 they sent me an email that they won’t compensate  cause they realized that there is 2 ticket # under my name due to problem while reserving my ticket, how come shall a person buy 2 tickets for the same flight. 
Bad experience in the flight itself and in the service. 
I was looking to see more respect and understanding For the troubles that I faced in being stuck in airports and in  extra expenses that I had to handle.",June 2017,"February 1, 2018",1.0,,,,,,,,
Good and reliable,Stuttgart,Shanghai,International,"Flight was as, almost each time,  on time.  Good Service on board,  easy online  check in, friendly staff at gate. Swiss is known for ist punctuallity and prices it again and again.",January 2018,"January 31, 2018",4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0
"Great aircraft, great staff, bad computer managing",Porto,Zurich,Europe,"The Bombardier airplane is State of the Art ! Wonderful, spacious, and a beauty.
Staff is first quality in kindness and education.
The flight was quite late (over 30 min) and I though we would lose the connection in Geneva; but local staff was waiting there to guide us through a shortcut to the boarding gate ! Amazing, we arrived ahead of schedule !

The bad side: they changed our seats (row nº9) for the bottom of the plane (row 38) on the seconf flight, and as I demanded an explanation they said ""it's automatic computer planning"" ! 

Checking in at both airports was extremely fast and comfortable, no waiting in line",January 2018,"January 31, 2018",4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0
FLIGHT,Sydney,Budapest,International,"Everything about flight, plane, service was very good. First time flying with Swiss, would recommend it as a budget flight.",November 2017,"January 31, 2018",3.0,3.0,3.0,4.0,,4.0,,4.0,4.0
Best Business for flights within Europe,Lisbon,Zurich,Europe,"Real Champagne Duval (while other airlines serve you sparkling on EU flights), 4 courses meal with hot main dish and cheese and dedicated bus service for business class passengers at Zurich... thanks to SWISS for considering business class passengers as passengers paying AND requesting more for flying.",December 2017,"January 31, 2018",5.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,5.0
good flight but can be more better,Stockholm,Vienna,Europe,"good staff but the chair were uncomfortable , and my TV screen was not working .
otherwise good flight and on time",March 2017,"January 30, 2018",5.0,3.0,2.0,1.0,4.0,3.0,4.0,5.0,4.0
Bad flight,Zurich,Milan,Europe,Flight had 1 hour delay. The plane was a Turbo prop. DH8 and therefore very noise and unstable. Although ticket was in Business Class there was difference between economy or business and the flight was operated by Austrian. Swiss has to take care of their passengers and give good quality service. This time was really bad quality.,January 2018,"January 30, 2018",2.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0
Just Irritated,Canton of Geneva,London,Europe,"My thing is if you are going to have a rule on cabin baggage, be consistent! I have been flying with the same cabin baggage on SWISS for the last 6 months. My trips are normally quite short and mostly for business and usually on business class just for that extra convenience of zipping in and out. Imagine my irritation when I get to the gate just now and they tell me the same bag I have been using on their airline for the last 6 months as carry on is not permitted because the flight is full. Mind you, I have been sitting in my seat on the flight now for the last 10 mins, I have seen countless bags, much larger than mine come on board....AND, most of the seats and overhead storage around  me are empty.",January 2018,"January 30, 2018",2.0,3.0,4.0,,,,,,
Swiss quality,Warsaw,Zurich,Europe,"This is one of my favourite airlines for short haul flights. The website is very intuitive, the check-in is very simple and fast. Also the on-board service is very good and friendly. What is important - the seats and the toilets are always clean. 
All togheter flying with Swiss is always a good experience.",October 2017,"January 30, 2018",5.0,3.0,4.0,3.0,5.0,5.0,5.0,5.0,4.0
Crossing The Pond To Switzerland,Tampa,Zurich,International,"Leaving beautiful tropical sunny Florida, to arrive in the Swiss Alp Mts in the wintertime, is a culture shock. You must be prepared to enjoy the cold brisk mountain air, the feel of snowflakes on your face, and winter gear to stay warm. 
But, it is a marvelous time of the year to spend the Holiday time, and ride up the gondolas in the Engleberg ""Titlis Ski Resort"" to the top of the 14,000 ft. summit, to enjoy what Switzerland is all about.   Hear the jingle bells, drink the hot cocoa, and Vino, to stay warm. Swiss Airlines is #1 professional, and staff is seasoned.",January 2018,"January 30, 2018",5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0
very good flight and a very nice aircraft,Prague,Canton of Geneva,Europe,generally very pleasant flight in all aspects. Very impressive aircraft: brand new Bombardier. Comparable to the usual A319 in size but feels much more roomy and comfy. Smart seats configuration. Wider aisle. Elegant interior.,December 2017,"January 30, 2018",4.0,4.0,3.0,,4.0,3.0,5.0,5.0,4.0
Continuosly getting worse without dropping prices,Montreal,Zurich,International,"Flying CH-Canada multiple times per year for over 7 years, as well as plenty of other European flights, the airline offers less and less for the same price.
While pilots and their information are always topnotch, I agree that Customer Care at Swiss is non-existent. This time upon arrival in Zurich at around 6am (on-time), exhausted passengers waited around one hour for their luggage (usually in Zurich luggage arrives after a few minutes already), with no information at all. After about 5 minutes of saying 'luggage delayed', the flight disappeared completely from the luggage indication screens. Slowly but surely people asked each other what's going on, and I asked two airport employees about the state of our luggage  - they rudely told us they wouldn't work for Swiss International Airlines and thus not care about the situation. After my partner went off to find somebody at the Missing baggage counter, he came back with the response that this is due a Computer System Issue, and after I recommended that a PA announcement might be a good idea, they announced a problem with their system by speakers.
Also, apart from several broken / randomly reclining seats on this flight (has been like for years), they now force-feed Breitling-advertisement on you by IFE system (which during ads you cannot turn off), and even worse illuminate the dark night cabin with three screens constantly sliding ads by. To top it off, the IFE now has a (quite insensitive) touch screen next to the (good hand controller), thus your seat wiggles each time the passenger behind you tries to control its IFE. And yes, trying to contact Customer Care usually takes ages. But - flight fare has not changed over years.
Recently we even get split as the machine assigns far from each other seats even if you're a couple making a joint reservation (ZRH-BRU).",January 2018,"January 30, 2018",3.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,3.0
Swiss hospitaliy,Zurich,Manchester,Europe,"Gonig back to the UK with Swiss is always good. Automated check in ensures that check in goes quicker, cabin crew are ready for you and the flight departed on time. Service on board on this flight consists of a Sandwich and a drink. The wine is ok, the sandwich with cheese is better than the Sandwich with non descriptive meat (Turkey). As always you get the little Swiss chocolate - we always ask for two, one for now and one for later :-) Groundstaff in Manchester aren't that interested in working and rather talk between each other on our return flight - contracted staff, not Swiss own employed",December 2017,"January 30, 2018",4.0,4.0,4.0,,4.0,4.0,4.0,5.0,4.0
Precise like a Swiss watch,Brussels,Dar es Salaam,International,"Shortest layover ever! Very good website, easy online check-in. It is easy to navigate at the airport in Zurich. The seats were comfortable, the crew was really nice, the food was good. Good selection of movies.",August 2017,"January 29, 2018",5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0
Delayed luggage for 2 days spoilt holiday,London,Dar es Salaam,International,"Flight from London delayed by 40 mins. Then at Zurich it was a mad rush to get to the gate to catch connecting flight now only 20 mins or so away. No Swiss air ground staff to help navigate from one terminal to another which included a train ride. To make matter worse a security check in between manned by one staff. Chaos and passenger arguing with everyone late for their connection. Eventually out of breath we get to our gate to find out its delayed. In fact a delay of nearly two hours as apparently there were not enough de-icers to clear snow from the plane. So overall our flight was late nearly three hours. And matters got worse as our luggage did not arrive and we were told to come back to the airport two days later for the next flight.
No luggage and no clothing. We asked for some compensation and were told we could spend $100 per person and had to claimwith receipts. For two days clothing and toiletries this was not adequate and it cost to travel to and from the airport. In addition we were booked to fly Zanzibar on Wednesday morning which we had to cancel as we had no clothing. We had to pay to rebook the flight and lost one days paid hotel accommodation.
We have submitted a claim but so far have received holding reply saying Swiss air are very busy with queries and they will get back. 
Not a pleasant experience.",December 2017,"January 29, 2018",3.0,3.0,3.0,4.0,2.0,2.0,3.0,2.0,3.0
Inconsistencies with Carry on Luggage,Zurich,Dubai,International,"Traveling on Swiss Air .. I found too many inconsistencies with carry on luggage!!! 
At the gate they told me my bag was too big & made me check it .... I explained I had breakables in it they told me to remove them ! Quickly I removed what I could ... I said this bag had no ID on it ...’we will take care of that ‘ & GUESS WHAT!!! 
This resulted in ... not 1 but 4 missing bags !!! We arrived in Dubai with no Clothes!!!! No bags !!! & In the same clothes for 2 days ... 
Totally disappointed 😔 in Swiss Air ....they really need to lift their game ... carry on baggage is a joke people got on with much bigger bags than mine ... when I approached the staff I was met with blank stares... they didn’t dispute it .... I hope the bosses at Swiss Air read this",January 2018,"January 29, 2018",1.0,1.0,1.0,1.0,1.0,,,,
Get consistent with Cabin baggage!,,,,"Very disappointed with Swiss Air ... and their inconsistent approach to Cabin baggage... which resulted one of my bags being taken off me & put through with 1. No identification tag on it 
2 . Breakables in it and as a result.. Broken ... no lock on it 
When I got onto the plane I see bags way bigger than mine on board . 
AND ... you guessed it ... missing bag ... not just 1 but all 4 bags my husbands as well .. arrived in Dubai we were 2 days with NO clothes .. NO underwear or tooth brush .... 
Just be aware fellow travellers of the inconsistencies with regards carry on luggage.... be aware once you get to the gate they have got you ... lift your game Swiss Air ... this is letting you down !!",,"January 29, 2018",1.0,,,,,,,,
Brilliant Experience,London,Canton of Geneva,Europe,Brilliant short flight experience. Was nice to get a drink and snack included in the price of the flight along with a chocolate. We were also able to include our skis in our baggage check in,January 2018,"January 29, 2018",4.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0
Old plane and poor service,Zurich,Beijing,International,"The plane was old, the service was poor and the food was horrible. Generally for over 10 hours in business class flight you would expect a much better service",January 2018,"January 29, 2018",2.0,3.0,1.0,2.0,2.0,1.0,4.0,3.0,1.0
Not as good as people say,Manchester,Singapore,International,"We chose Swiss Air as it is supposed to be a very good airline to fly with - but on this particular journey from Manchester to Sydney we had the chance to do a direct comparison with Singapore Airlines Business Class .
We initially flew to Zurich - a short flight and so did not expect a lot . Our connection was a 5 hour wait and so we used the lounge, which was lovely and had a quiet zone with beds so you could rest . 
Our connecting flight then took us to Singapore where we changed to a code share with Singapore Airlines onwards to Sydney . 
The seats and space on Swiss Air in Business Class is not huge ( larger than economy but lacking in a feel of luxury) . We were initially separated on the flight but managed to rearrange seats together . The seats are material and the foot well allowing you to stretch out when reclining into a flat bed is very minimal. As a result it is not easy to turn.
Food arrived on a plastic tray in bowls ( not always plates) .  On the way out we didn't sleep much but these issues became significantly pronounced upon our return - asking for a cup,of tea necessitated having to mime what a cup of tea with milk was after asking for several times . Speaking English by the stewardesses was not a priority , which was surprising on an international flight and the staff frequently spoke over us inGerman as if we were not there. 
By contrast Singapore Airlines was superb - broad leather seats and plenty of space around each seat . The service was superb. Food was delivered in a personalised way and individual tables set beautifully and nothing was too much trouble . Bathrooms were clean and well stocked . The staff made your 'bed' up and this included a mattress and duvet once the seat was completely flat. I would on balance definitely go for Singapore Airlines for comfort and good service - especially when you are paying Business Class Rates .",January 2018,"January 28, 2018",2.0,,,,,,,,
Nice flight with good crew,Malaga,Zurich,Europe,"we flew back from Malaga after visiting Granada and enjoyed the flight with an excellent crew.
The warm lunch was tasty and nicely presented. Clean and welcoming cabin (in Swiss is always the case). The Maitre spoke a good Spanish and the entire crew was friendly and attentive.",,"January 28, 2018",5.0,4.0,4.0,3.0,4.0,4.0,,,
Excellent service and time keeping,London,Chania Town,Europe,"We booked this as part of a winter break , the whole experience was one of being pleasantly surprised We had never used this airline before the Staff and Service were first rate they even meet us at the airport to ensure we caught our connecting flights the baggage was also transferred seamlessly",January 2018,"January 28, 2018",5.0,4.0,4.0,,5.0,5.0,5.0,5.0,4.0
Terrible Customer Services Department,Manchester,Zurich,Europe,"Do not fly Swiss if you want all your baggage to arrive. They purposely left our ski equipment off the flight due to weight issues, along with various other passengers luggage, which apparently is commonplace, as they use a tiny Fokker 100 aircraft.

It took them 2 days to deliver the missing baggage, despite them telling us it would be delivered the following day.

The only way to contact them to make a complaint and a claim is via an online form, which does not work, so basically, you can't contact them. Absolutely disgusting behavior from an airline like Swiss. Shame on you. Looks like I'll be sending a complaints letter the old fashioned way.",January 2018,"January 28, 2018",2.0,4.0,4.0,,1.0,3.0,3.0,4.0,4.0
Denied boarding and forced me to buy connecting flight with Emirates,New York City,Dubai,International,"Thanks for the birthday gift from Swiss Air. I was denied boarding at JFK airport and forced to buy connecting flight with Emirates (from Dubai to New Delhi).
I was told that I have to have Dubai visa in advance even I told them that I will be taking baggage transfer only (at Dubai airport) and not enter Dubai (I showed my connecting flight tickets with Indigo from Dubai to New Delhi). 
But staff refused to even acknowledge the Indigo Airlines and laughed at it saying ""what is Indigo"". After this, staff said I have to get visa for Dubai and I can't take baggage transfer at all, so I also showed the staff documents stating that if I have a valid US visa and I am an Indian citizen then I can get visa on arrival (as they were forcing me to exit the airport at Dubai).
I also shared information about my friend's tickets (Names are Dhruv Verma and Shatadiya Saha) and documents who traveled with the same Swiss flight day before I and Swiss let them go and Dhruv Verma took on arrival visa and Shatadiya Saha took baggage transfer.
After an hour-long discussion, Swiss staff at JFK forced me to but Emirates ticket from Dubai to Delhi and only then let me board the flight.
The behavior of the staff at JFK was really rude, even the staff manager (a lady) was so rude that instead of listening to my problem and help me she told me on my face that I can't travel at all.
This whole incident cost me (a student) 1000$. 
After reaching Dubai, I took normal baggage transfer and traveled with Indigo to New Delhi. (I didn't have to take any visa but due to Swiss air staff's arrogance at JFK I faced serious discomfort which also costs me 1000$).
This was really a bad experience with people from Swiss Air, I will recommend all of my friends to not travel with Swiss now on and I will do that too. I will also post my reviews everywhere online so nobody else has to face the rudeness of Swiss staff.
-----------
After more than a month I got an email saying all the lies of SWISS ground staff at JFK that I forced them to check in my baggage till delhi and that is why they forced me to buy a ticket with Emirates as they don't have any pact with Indigo Airlines.
First of all I never asked for my baggage to be checked in till Delhi (I am uploading a ticket where I checked in my own baggage before going to airport for weighing them at counter and it shows that I checked in my baggage till dubai only) instead they said that I only have that choice, secondly if they don't have any pact with any airlines that how come its a problem of customer ? they should have handled that.

The resolution provided was just mare a formality for the sake of providing it.",December 2017,"January 28, 2018",1.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0
UNCOMFORTABLE AND NARROW,Athens,Bangkok,International,"I am so sorry I took a Swiss Air flight to Bangok.. It seems that the company has absolutely no respect for its customers. We spent hundreds of euros only to find out that it was not worth it. It was an absolute torture with so many people on board, too many and too narrow seats. Never again on such a long journey (12 hours), the company needs to do something about it.",,"January 28, 2018",1.0,1.0,1.0,4.0,3.0,2.0,,,
"used to be premium, now average",Zurich,Miami,International,"As a Swiss, we once were really proud of ""our"" airline. For good reason because it used to be a premium airline that set standards. Feels like this is a long time ago. Don't get me wrong: Swiss isn't a bad airline, it's just average and nothing special. Main reason for me still using Swiss is that they have direct flights from Switzerland to many destinations. 
My recent experience with Swiss, a flight from ZRH to MIA, was rather disappointing. No leg room, old and worn entertainment system. This time, I only had problems getting stereo sound. On other flights, the whole system didn't work. Not having too much choice on new movies, well, this is Swiss on A340. A seat in my row was simply defective - before we even started. Since it was obvious and not a hidden problem: why didn't somebody fix it or at least not book a passenger on this seat? The flight attendants were ok but no better than this. 
All in all, Swiss would better have a look at some other airlines like Singapore, Air New Zealand, Emirates... Latest technology, quiet, spacious, friendly service. Oh, and since Swiss/Lufthansa obviously don't see a need for it: Premium Economy IS a requirement  these day and it IS very well booked. Some tall guys like me are more than willing spending a few extra bucks for more leg room but aren't willing or able paying for business.",January 2018,"January 27, 2018",3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0
No complaints,Johannesburg,Lisbon,International,"I enjoyed flying Swiss, pre flight process was smooth, no problems there. The flights were on time, clean and comfortable. The flight crew where friendly and very attentive throughout the flights. The food was good too. Zurich airport has quiet spaces to sit, good shopping and restaurant options.",December 2017,"January 27, 2018",4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0
"Reasonably priced, Better Luggage Policy, NO LEG ROOM",Zurich,San Francisco,International,"We were pleased to have a direct flight from Zurich to SFO.  Swiss air treats you right with individual tv/movie screens, above average meals, and friendly flight attendants. They even accepted our oversized snowboard bags at no extra charge.  My only disappointment is in the absurd closeness of seats in economy.  I am 5'4"" and when the seat in front of me went backI could no longer use my laptop.  They had to put the seats up to eat meals.  It really felt like I had a seat in my face the entire trip.  

I will fly Swiss again.",January 2018,"January 26, 2018",4.0,1.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0
Fly Swiss,Los Angeles,Nairobi,International,"Flights were uneventful like I prefer them. On time, service was good, seating was comfortable. The food isn't what it use to be but getting some place with luggage these days is a win.",December 2017,"January 26, 2018",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0
Good and right service flying Economy,Copenhagen,Miami,International,"Swiss has the ”right” service for economy customers. You get good food and what you want to drink. We flew Zürich-Miami in an Airbus plane with bad (hard) seats, not suitable for an 8 hours flight! Flying back, it was a Boeing plane, with far better seats. This goes not only for Swiss, but for other airlines long distances: Is there an issue about poor seat quality in Airbus planes in general? One minor drawback: Many films and series, but few and interesting documentaries. And perhaps not all find that documentaries about Switzerland is what they would like to most to watch....",January 2018,"January 26, 2018",4.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0
"Very good, but...",Milan,Tokyo,International,"I really liked flying with them and I'd probably do it again. The price was excellent, the comfort was average considered I travelled in economy class. 
The only think I didn't like was that they rescheduled the return flight. They put me and my group on SAS planes, which were also very good but I arrived two hours later, while my friends had to wait 6 hours in Bruxelles before reaching their destination!",January 2018,"January 26, 2018",4.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0
Flight,Rome,Boston,International,Excellent service . Comfortable and enjoyable. Was able to sleep most of the flight . Had a tight connection in Zurich made it to the gate as boarding was started . Do highly recommend. Usually fly direct from Rome to Boston on Alitalia. Have flown several times Lufthansa Rome Frankfurt Boston . Service better on SWISS Air,January 2018,"January 26, 2018",5.0,5.0,5.0,5.0,5.0,5.0,,,
Be careful if you have to make a change,London,Canton of Geneva,Europe,"I booked  a return trip but had to change my departure from London, I phoned and was given some ridiculous price which I refused and booked another flight. I kept my return.  I told the agent in a call center in India (not 100% sure of the location) what I will do.  I even phoned again before the departure date that I will not be using my seat so they could allocate it to someone else.  When I went to the checking in Geneva, they told me my ticket was not valid as I did not take the outbound trip.  Very fortunately , some lady was extremely helpful and let me used my ticket without charging me another £220.  The Swiss Air call center is very poor and I would like to make sure that you do not make the same mistake as me.",January 2018,"January 25, 2018",3.0,,3.0,3.0,4.0,5.0,5.0,5.0,5.0
Punctual efficient,Zurich,Amsterdam,Europe,"Excellent efficiency and punctuality with great, attentive on board staff and fantastic food.  The attendants were always sensitive to their customers needs. Easy boarding and exit.",December 2017,"January 25, 2018",5.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,
"Efficient, Punctual, Professional & No-fuss As You'd Expect",London,Hong Kong,International,I opted for Swiss Airlines as our flight was in January and I have discovered in the past that Swiss Air fly whatever the weather (often the only ones). Our flight was on time. Check-in was smooth with automatic check-in in advance (boarding pass sent by email). The flight was professional and calm and as comfortable as a long-haul economy-class flight (with stopover in Zurich) can be. Staff were pleasant and everything went well and more or less on time. What you expect from Swiss. No frills but super efficient and professional.,January 2018,"January 25, 2018",4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0
Bad service and ridicules cabin luggage rules,Vienna,Valencia,Europe,"Swiss has now new rules for cabin luggage which allows only one bag with exactly 8.00kg (precise like a Swiss watch), which makes flying with them much less attractive than it was. In my last flight, between two flights, at the gate, the air hostess walked with a hand weight and checked all hand luggage , both of the people cuing and the ones sitting nearby (also those flying to other destinations were disturbed). They crew at the gate was quite hostile and cold, very unpleasant experience. As this is a new rule that nobody knew about before, many people had more than one bag, and even a hand bag was counted as an extra bag.",January 2018,"January 25, 2018",3.0,,,,,,,,
Business Class it is,Zurich,Malaga,Europe,Business Class was very comfortable. They had good food choices and the beverages were excellent. The FAs were very friendly.What is pretty amazing is when they ask you what language you want them to speak. Kudos to the flight crew.,January 2018,"January 24, 2018",4.0,4.0,4.0,,5.0,4.0,4.0,5.0,5.0
Great flight,San Francisco,Warsaw,International,"This is the third time I have flown Swiss air.  I paid extra for my seat on the aisle which this time I got. The flight was very fast to Zurich with an 80 minute layover.  The only problem is that you get to your final destination in the evening. This time it seemed that the seats were closer together with less leg room, but the food was very good",December 2017,"January 24, 2018",4.0,3.0,3.0,5.0,5.0,4.0,4.0,5.0,5.0
Distinguished and excellent,Zurich,Montreal,International,"Excellent and distinguished!  What more to say!
Food is excellent and ploliteness is at the rendez vous.",November 2017,"January 24, 2018",5.0,,,,,,,,
Decent,Cairo,New York City,International,"I flew with Swiss Airlines on January 23rd, 2018 from CAI to JFK with a stopover in Zurich. The staff were friendly. I sat near the emergency exit and had enough leg spacing. The staff were friendly. The only con I have is for the WIFI its very expensive and I'm not wasting $30 USD for 50MB. Otherwise good airline.",January 2018,"January 24, 2018",4.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0
11 hours of hell,Zurich,Bangkok,International,"My husband and I had reserved and paid for an aisle and window seat hoping the middle seat would not be occupied.  Unfortunately, it was not to be.  The flight on a Boeing 777 was entirely full and the middle seat was occupied by a very polite but bulky athlete so very little room.  Very difficult to move around and get exercise so my feet became swollen.

I am 55 years old and have travelled to over 100 countries and have noticed the gradual deterioration in quality and service on all airlines, people are treated like cattle unless you have the funds to fly business or first.",January 2018,"January 23, 2018",3.0,,,,,,,,
Great Airline,San Francisco,Zurich,International,This is our 2nd trip to Europe on Swiss Air and the level of service is just the best!. The seats are really nice with plenty of positions that make the long trip easy on the body. The airport lounge is very nice and provides everything you would want.,December 2017,"January 23, 2018",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Customer Service completely incompetent,Paris,Zurich,Europe,"I am outraged by the services of Swiss Airline. A real incompetence. I asked for an invoice following a flight on January 15th. A first employee told me to send an email to contactus@swiss.com and I should receive a response within 24 hours; 5 days after, still no answer. I called the French customer service, I spent 20 minutes over the phone (I have been charged 20 € for the call) with a person barely able to understand French who was unable to find my tickets and ended the conversation by telling me that she would contact her managers and call me back as soon as possible. I have never been called back, a scandal. I called again the customer service today and this time they told me that the request must be made through the website and it will take less than 24 hours. I still do not have this bill. I am trying to make an online claim for reimbursement for telephone charges but the contact form does not work.

I am outraged with these services, for a simple service such as billing request that any other company is able to provide through their website, and I would strongly advise you to choose a different company if you are doing a business trip.",January 2018,"January 22, 2018",2.0,,,,1.0,,,,
Best Airline for foreign Travel,Boston,Warsaw,International,"Booking is always easy. Fares are more than competitive and the flight is almost always on time and comfortable.
We fly at least twice a year from BOS-WAW thru ZRH. Zurich airport is a Bonus reason to fly SWISS because this hub is easy to navigate and customs is quick and easy. Once you fly SWISS you will understand and be a customer.
The SWISS chocolate that they hand out is also a nice touch. Have a nice flight",October 2017,"January 22, 2018",5.0,,,,,,,,
Night flight,Newark,Zurich,International,"A friend and I flew to Zürich with LX, a 330-300. USB sockets in chair in front of you. Average food and service but better seats than ""low price"" airlines.",January 2018,"January 22, 2018",3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0
"Amazing service, clean and efficient",Zurich,Oslo,Europe,"Swiss is an amazing airline, the staff from the minute you check-in to the on-board staff are always friendly, warm and profession. They are also very child friendly. An airline that actually cares about quality customer service. Oh yes unlike many other airlines, they provide free food and alcoholic drinks for short haul flights. Perhaps other airlines should take note. This",September 2017,"January 22, 2018",5.0,,,,,,,,
"Excellent Service, good food",Zurich,San Francisco,International,"Staff is very friendly and tries to help wherever they can. Food was ok, the sandwhiches a bit dry. All in all a nice experience.",February 2017,"January 22, 2018",5.0,2.0,3.0,4.0,5.0,3.0,4.0,4.0,4.0
COMFORT OF FLYING WITH SWISS,Zurich,Miami,International,GREAT AIRLINE As Swiss as can be. great comfort and beyond - Tasty food. service is wonderful. I have been flying Swiss since childhood and over the years they are Sweet as a good Swiss chocolate!!!,February 2017,"January 21, 2018",5.0,,,,,,,,
Good airline,Belgrade,Barcelona,Europe,"Flew to Barcelona via Zurich with swiss. Layover was short - 45 minutes but everything was well planned so i had no problems to catch next flight.
Staff is polite and chocolates amazing :). If you like them you might ask for more.",,"January 21, 2018",5.0,5.0,5.0,5.0,5.0,5.0,,,
Always among the best,New York City,Zurich,International,"Service, food, atmosphere, everything is very good or even excellent. You may pay a bit more but you get a very good value for your money",January 2018,"January 21, 2018",4.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0
New first choice to Europe!!,London,Canton of Geneva,Europe,"This is now my first choice airline to Europe. Flying on a Bombardier aircraft, the luggage space and seat space (I am over 6ft) is the best I have experienced. Service onboard is second to none. FREE ski carriage an additional benefit.",January 2018,"January 21, 2018",5.0,5.0,5.0,,5.0,4.0,4.0,4.0,4.0
Holiday year end 2017,Zurich,Bangkok,International,"Comfortable flight,nice food and good friendly attentive crew staff.Flying more than12 hrs hrs was easy with the good movies inflight too.",December 2017,"January 20, 2018",5.0,,,,,,,,
Great flight experience,Zurich,Barcelona,Europe,"On this flight from Zurich to Barcelona the seating was in the middle of the cabin on the left hand side.

All flight attendants have been very friendly and professional.

Is this a helpful review? Then please give me a ""Thumbs up Thank FrankGeisler"" by clicking the button below.",January 2018,"January 19, 2018",5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,3.0
Swiss quality has no bounds,Zurich,Sofia,Europe,"The Swiss Lounge at Sofia is been renovated and there is a lot of space for travelers xxx Service is at Top Level on the ground as well  as in the air xxx and it is not only for business class but for  the economy as well xxx Prices have slightly increased but are still very competitive within the Star Alliance Group xxx The staff is very well trained and speak at least English, French and German xxx Constantly offering food and beverages in Business Class and talk to the clients to meet their needs at any point of the trip xxx",October 2017,"January 18, 2018",5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0
A rare free upgrade!,Shanghai,Zurich,International,"I was pleasantly surprised this time to receive a totally unexpected free upgrade to business class upon boarding. Free and unexpected upgrades are hard to come by these days, so, good on Swiss for still doing things like that.",January 2018,"January 18, 2018",5.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0
Good but falling behind,Beijing,Canton of Geneva,International,"Flying Swiss always feels a little bit like coming home - for the good and for the bad. If you are used to Asian service levels, you would find the service in SWISS ok, but you’ll miss the charm and the smiles. 
The seating arrangement in Business Class is one of the better ones, the seats are however not the widest in class. And on other airlines you get a sort of bedcover for the night rather than just a blanket. 
When it comes to the entertainment system, that is where SWISS is currently not just falling behind but outdated. The choices are minimal and the screens small and old (in the A340). 
On the positive side, the catering is quite excellent with a nice Swiss touch. It’s in fact one of the few airlines where I am looking forward to having something to eat!
Overall it is a decent offer and a good choice if your final destination is Switzerland or nearby Europe, also because Zurich Airport is convenient for making tight connections.",January 2018,"January 17, 2018",4.0,5.0,4.0,1.0,3.0,3.0,,,
