title,departure,destination,type_of_route,review_text,travel_date,review_date,rating,legroom_rating,seat_comfort_rating,entertainment_rating,customer_service_rating,value_rating,cleanliness_rating,check_in_rating,food_rating
Mediocre customer service for Japanese standard,Singapore,Tokyo,North Asia,"The review includes my experience in booking their tickets.
I made a mistake when I bought their tickets in January 2016.
Hence, I decided to search for their local number only to realise they have a number meant for all English and Mandarin speakers, and it is not a local number.
Called in and asked for help.
The customer representative was help and offered to assist in making the amendment after I have sent in a copy of my passport.
I promptly did it but there was no news for a working day.
Called them subsequently and mistake was remedied. This was not the standard for a Japanese company.
The flight from Singapore to Tokyo was great with good entertainment system.
The flight from Tokyo to Singapore showed dated entertainment system and seat.
Overall, a decent flight. But I prefer ANA, having tried it in 2015.",June 2016,"June 19, 2016",3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0
On time and good service,Jakarta,Tokyo,North Asia,"The flight was on time, services were good, stewardess were helpful, and I got basinette seat for my baby. Need more improvement on food and the entertainment.",June 2016,"June 18, 2016",3.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,2.0
"Great Service, good accommodations, but inflight entertainment can be improved",Chicago,Osaka,International,"1. Telephone Service:  I waited 15 to 20 minutes before speaking to anyone.  I have food allergies.  I read the menus online before leaving and realized that I was allergic to almost everything.  I spent about 30 minutes on the phone with an agent.  He was able to recommend a Hindu Vegetarian meal as my best alternative.  Although I am in no way Vegetarian, it ended up being one of the best meals that I have ever had on a flight. I also explained that I had a foot injury that made long flights difficult.  I was placed in a bulk head seat.  I could not have been happier as I was able to get up, stretch, and even use a Tens machine during my flight. This was a 45 minutes well spent with a calm, professional agent.

2. Boarding Agents: Our flight from Toronto to Chicago was about an hour and 15 minuted delayed.  I had a two hour connection.  I hustled over the JAL counter at my gate.  The boarding agent was welcoming, friendly and did her best to calm everyone on my flight that had sped walked.  She ensured that I had the seat that I had requested, actually gave me a better seat, and even checked to make sure that my  luggage made it onto the JAL flight.  She told me exactly how much time I had before boarding.  Before boarding, I was assured that my luggage had made the flight.

I will say that in Japan, at NRT, they were very strict on the weight limit. I was about a kilo over and had to repack. I thought that was a bit harsh. After repacking stuff into my carry-on, I was then somehow 2 kilos over with my carry-on, which they actually weighed.  I complained that this was unreasonable (it took up about 45 minutes of my time), and they let it go.I think it is because I made the boarding agent lift my suitcase...it was almost her height, and I thought that she was going to tip over.

3. Flight Attendants:  I have never seen flight attendants that keep the same level of professionalism, attention to detail, and courtesy throughout an entire flight.  They never looked jaded and looked genuinely happy to be working in their jobs.  I loved the safety presentation - it was graceful and introduced me to the bowing culture. Every flight attendant made it a point to say goodbye to everyone as they were leaving deplaining.  As my foot condition was listed in the Passenger Information List, they checked on me almost every two hours to make sure that I was OK and did not require help.  They were also very efficient in terms of getting drinks or snacks to you.  A wait of no more than 3 minutes tops.  I was incredibly impressed with the calmness they demonstrated with my grumpy elderly neighbour that did not want to stow her bags in the overhead compartment.  They managed to calm her down without grabbing her bags or raising their voices.

4. Seats - the seats in economy are ergonomic.  There is a great neck pillow/lumbar support pillow that supports your neck and back very well.  I sat at the bulkhead, so I cannot comment on the spacing in a normal seat.  But, the bulkhead is fabulous and on my flight, no one bothered to walk across in front of our row.

5. Food - If you have any sort of allergy to seafood or fish. make sure that you order a special meal.  On the way down, I had the Hindu vegetarian meal.  It actually did not taste like plain food and was completely satisfying.  The only thing that was not is the fact that I was not allowed to have a Haggen Dazs ice cream because I ordered a non-dairy meal.  I tried to explain that I was not Hindu and was not allergic to dairy, but that was lost in translation.  

On the way back, from Tokyo-Narita to Boston, I did not order a special meal as ""Hamburg steak"" was listed as the meal.  Hamburg steak is actually not beef, but a chicken patty, sort of, with pieces of seafood in it served with rice that also has seafood in it.  Luckily, I ate in Narita 2 hours before boarding as I could not eat any  of that meal (even the salad had bonito flakes and shrimp I think).  The snack was a beef noodle box, which only had a packet of seafood something to add if desired.  My other gripe is that the sake brand on JAL is awful and the coffee is borderline non-consumable.  Stick to the green tea or juice on JAL.

6. In-flight entertainment:  This was the only thing that was not good.  The English movies are limited.  On the way down, the movies were from 4-5 years ago.  The music was also fairly dated.  On the way back from NRT to Boston, there was a much better selection of recent movies and slightly better music.  I found that strange as the plane from O'Hare to NRT was actually newer.  The system is not that intuitive to use.  It took me about 15 minutes to get to English movies.  I pressed a whole bunch of buttons and eventually found it. If you have a DVD or Ipad (and any sort of Ipod or Walkman), I recommend bringing it for JAL flights.

Baggage Claim - this was also surprisingly efficient.  I don't recall waiting more than 10 minutes.

7. Connecting Flights - I connected from NRT to a ITM (Osaka). The boarding agents realized that I could make the early flight, advised me of this, and bumped me up.  So, instead of having to endure a 4 hour layover, I was out of Tokyo an hour later.  The plane from Tokyo to Osaka-ITM was an old school Boeing plane out of the 80s.  If was clean, but definitely looked shabby.  Drinks were served as was some wonderfully delicious candy on the way out. I was so tired that I did not observe anything else on that flight.

8. Check-In and JAL points - You can check in 2 to 3 days before your flight.  If you sign up for a JAL points card, the check in is a lot faster.",November 2015,"June 17, 2016",4.0,5.0,5.0,2.0,5.0,5.0,5.0,4.0,3.0
I love this airline,Tokyo,Los Angeles,International,The configuration of business class is great. Very much like a first class seat. The food is very good and the service is right up there with Korean Airlines for politeness. The First Class Lounge at Narita is also very good. They have a fresh sushi bar. The only limitation is if you are not Japanese and you travel the airline a lot you'll run out of decent entertainment on the flight. Highly recommended.,June 2016,"June 16, 2016",5.0,5.0,5.0,3.0,5.0,5.0,,,
Sky-Suite is a winner!,Sydney,Tokyo,International,"We'd been to Europe twice before with other carriers, flying Economy Class. This time we decided to use JAL Business Class, and we are so pleased that we did so! The ""Sky-Suite"" cubicle-style seats, used on the 777-300's on the Sydney-Tokyo route, and on the 787-8's and 787-9's on the Tokyo-Paris/Frankfurt routes give you comfort you might expect of 1st class in many airlines. 
The ability to fully recline the seat into a completely flat bed, with a comfortable mattress, pillow and blanket, in the semi-privacy of a cubicle means that you can get a really good sleep and arrive feeling refreshed. On our return from our final destination, London, we did the entire trip to Sydney via Frankfurt and Tokyo with no stopovers, except for the few hours between flights, and yet we were still in reasonably good ""shape"" when we finally stepped off the plane. You couldn't do that with economy class! The ""Sky-Suite"" is a great concept, with its 24"" TV monitor and numerous storage compartments and large stowable table. 
My wife, who normally hates flying because of the cramped conditions and inability to sleep, was full of praise for JAL's Business Class and said she would be very happy to fly to internationally with them again. 
We loved the food too! When does anyone say that about an airline? The meals we ate aboard were of wonderful quality and imagination. We generally ordered the Japanese choices and were treated to imaginative cuisine better than you would eat in most Japanese restaurants. Food service was sensibly timed too. A large and leisurely main meal about 1 hour after take-off, then you could order a wide range of other foods during the flight on a casual basis. 
The Cabin staff were just wonderful. They were incredibly attentive, always ready with a smile and very caring. Nothing was ever too much trouble for them! JAL can be congratulated on the standards of service their staff deliver, which I would rate as being of the highest order! The ground staff and Lounge staff were all superb too! We watched baggage being loaded into JAL aircraft, and were really impressed at the deliberation and care shown in the way it was handled. The aviation of the flight too was perfect. The aircraft was well flown and landings were very smooth. We'd rate the 777-300 as being marginally better than the 787-8/9's, as the 777 seems quieter inside. We had seats 8H and 8K on all four JAL flights, so a direct comparison is possible. 
Negatives? The PA announcements in English are sometimes hard to understand. 
It is unfortunate that the individual air vent nozzles provided for most seats are not available with the Sky-Suites. The cabin was rather hot (25-26 C) and it would have been nice to have been able to direct cool air onto one's face at times. It is a pity that the aisle seats could not have been spaced so that the storage alcoves near the passenger's head had a window at the end of them. Window seat passengers have no less than 3 windows available to them, and when belted in it is impossible for the aisle seat passenger to lean forward enough to look out the window adjacent to the partition between the seats. Minor issues though, given the excellence of the Sky-Suite concept!
Overall - I would rate JAL as an outstanding airline, and from now on it will be our choice whenever we go overseas.",April 2016,"June 16, 2016",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Top Notch Airline!,Los Angeles,Osaka,International,Excellent flight! Brand new Dreamliner plane with state of the art infotainment system. Awesome cabin crew and decent food. Seats are comfortable (as far as airline seats go) and there was lots of overhead storage room. It beat the pants of their partner airline (AA) on the flight home.,June 2016,"June 16, 2016",5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0
"Good airplane , Service with Care",Bangkok,Tokyo,North Asia,"I take a flight from Bangkok to Japan and transit to take another flight to DFW , USA.
I was impressed by new airplane Dreamliner .
Food amazing ,they serve hagendas not nestle or Wall's
I love that you even can find toothbrush in the WC for economy.",October 2015,"June 11, 2016",5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Best of the bunch,Tokyo,Seoul,North Asia,Booking in was very easy.  Did it at the airport. The aircraft was a 787 Dream liner and even in economy there was a ton of legroom. I fell asleep and when I woke up the stewardess had left a not to contact her if I wanted some dinner or a drink.  Don't that sort of service often.  Flight left on time and arrived on time (take note Lufthansa!!),June 2016,"June 11, 2016",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Why is JAL not a five star airline?,Singapore,Tokyo,North Asia,"One of the biggest mysteries in commercial aviation is why this airline is not ranked up there with the best in many major international rankings. From my experience, JAL is one of the best airlines in the world. The service on both my flights with JAL was extremely friendly and warm - the cabin crew greeted me warmly and were helpful with small requests. I had some of the most delicious meals on board and the portions are also generous. The seats on the refurbished B767 aircraft operating the Singapore-Tokyo route are the best I've flown on - 34 inches seat pitch, 18 inches seat width - you can't get that on some major airlines these days! In terms of inflight entertainment systems, passengers can get to their movie after one or two ads and not five or six on the gulf carriers. Drink service is also very regular on a seven hour flight. Check-in is certainly very friendly and processional, bags are on the belt within 20 minutes after disembarking in Tokyo and Singapore. I'd put JAL down as my first choice to Japan in future.",October 2015,"June 8, 2016",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Fantastic child-friendly airline,Sydney,Tokyo,International,"My family of four (2 adults, 1 child and 1 one-year-old baby) travelled on Japan Airlines for the first time ever (2 international and 1 domestic flight), and we were impressed.

I would definitely fly again with them - the service, food, seat comfort, entertainment and flight punctuality were on par with Singapore Airlines (my usual preferred airline for international flights), and in some ways, better.  The child meals were generally healthier, but still very tasty and beautifully presented.  The types of toys/children's souvenirs offered were more useful (I ended up collecting several of children's cutlery sets) and I particularly liked their collection of wooden toys (sadly, I didn't manage to collect all of them).  But the best thing of all was the complimentary carseat provided for the baby.  We had booked a seat for him as he is much too big to fit into a bassinet and is too fidgety to stay on a lap.  As he was under 3, Japan Airlines provided a carseat for him on all three flights (I just had to submit a request about a week before our first flight and provide a couple of measurements so they could set it up for him).  He was so comfortable and settled in the carseat that it made those three flights so much more pleasant for all of us.  The domestic flights with Qantas between Adelaide and Sydney were a nightmare in comparison.  If only other airlines would provide a similar service...

We were also impressed with their land-side service and their awesome loan strollers (at the airports in Japan) which had ample storage space for hand luggage and steered like a dream.  The loan strollers provided by the airports themselves were just ordinary umbrella strollers.

The only (mildly) annoying point was the language barrier, which resulted in some confusion when we asked whether passengers with travelling with young children had priority boarding (a sign showed that this was meant to be the case, but they weren't letting other families through).  A fellow passenger kindly translated our request into Japanese and we were allowed to board first.",May 2016,"June 6, 2016",5.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0
Love the new planes,Singapore,Tokyo,North Asia,"love the new JAL logo and the new planes these days. they have great leg room and the seat are good. best of all the meal serve is good and we like it   the server is a litle rush some time maybe due to language or timing  but all in all we love the meal and drinks you get alcohol , water , juice then Miso soup  that's lots for a lunch meal   ent set was good too have lots of new movie and brand new. though there is still old planes and we got one on the way back but the food makes up for it",May 2016,"June 6, 2016",4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0
Business Class & Lounge,Tokyo,Shanghai,North Asia,"Ladies & Gentlemen, I wish TripAdvisor would already have this ""flight review function"" earliier, there are so many flights that could have been reviewed. But overall, in the past years / months / days airlines trying to always seek room for improvement and Japan Airlines has improved dramatically. Comparing my last JL flight to this one, you can clearly see the improvement, but still they are a little picky about how many ice-creams are being passed onto their Business Class passengers, or ""they need to check"" if there is still bread available, which is unacceptable. If a passenger wants an ice-cream or a bread, especially in Business Class, so give him a piece of bread or an ice-cream, also, I tink you headsets belong to an Economy Class, but you do offer slippers / which is fine. Mouthwash in your lavaotories, but no actual towels, as a man with a bit of beart, you will see that you are having difficulties in drying your face, there will be paper fragments all over your face and you have to wash your face again and again. (save is waste!). Member of staff extremely friendly, but I don't think that you need to reject offering ice-cream / or more bread to a passenger. If you don't want to offer Whiskey to a passenger, simply don't write in on your menu. Please make your passengers happy and let them have a pleasant journey. Small details can make a big difference. Your airline lounges are pretty nice, your food and beverages very well prepared. You even have a locker for baggages / which is great, the passengers don't have to carry their items all around the lounge, but simply lock their belongnings, which is wonderful and extremely convenient. Will fly again, great airport, great airline, but there is better / worse. Etihad, Emirates and Qatar are setting standards and exceed expecations of passengers, but those are your rivals.",March 2016,"June 6, 2016",4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
good and efficient service,Tokyo,Osaka,Domestic,"this one-hour flight was with Boeing 767-300, yes it was an old plane yet the cabin looked clean and well maintained. no snacks offered, only coffee, tea or soft drinks given. the service was good and efficient, no PTV onboard, and the inflight magazine is in Japanese language. as this was a connecting flight from Garuda, the transfer service was a breeze, and all I did was took my luggage from the belt and after custom, I went to the transfer check in desks for JAL's domestic flight and leave my luggage there.",October 2015,"June 5, 2016",4.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,3.0
My First Flight with Japan Airlines,Jakarta,Tokyo,North Asia,"The flight is Good

The Service is Good

The Meal - OK

WIFI ONBOARD ARE AVAILABLE 1 hours - 3 hours or a day..... but not available when in above China Territory and Alaskan Area Flight to America *depends on Satellite

But you could use Roaming Partner of Your mobile phone account too....  

But my cabin luggage could not put above my seat, because some of passenger cabin luggage put on my area by the stewardess, she is know i got cabin luggage, but she don't care :(

i complained, and they just saying sorry about that......",May 2016,"June 3, 2016",4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0
Premium Economy - SoSo,Sydney,Tokyo,International,"We had ever flown Japan Airlines before, decided to give it a go and do premium economy. In a nutshell while the service was good the seats were pretty average, we had exit row but felt that seats could have been better, bit wider but no real advantage reclining. Biggest bug bear was poor leg support and table tray far too small, also acute lack of storage space. On a later flight with another carrier, I booked standard economy, exit row, seat and space much better. So premium economy, with this carrier, for me no way, won't do that again, not worth the extra money.",January 2016,"June 3, 2016",3.0,2.0,2.0,3.0,4.0,1.0,4.0,3.0,4.0
Great trip to Japan and Okinawa,Honolulu,Okinawa City,International,Great flight to Nagoya international airport  and then to okinawa. Good service great meal and movie entertainment. Lots of included drinks both non and alcohol as part of the trip. Able to communicate in english and helpful in providing tickets at one airport for the entire trip. It is a long flight but it went very well.,May 2016,"June 1, 2016",5.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0
Best economy flight in a long time,Sydney,Tokyo,International,"The 777-300ER economy is the most spacious economy around. At 34in pitch it was more than adequate for my 6ft3 solid frame.
I was very impressed with every aspect of the flight, but cabin service has declined as JAL follow the lead of other carriers in utilising non-Japanese staff who do not uphold the once impeccable JAL service.",November 2015,"May 31, 2016",5.0,5.0,4.0,5.0,3.0,4.0,,,
Great people and excellent service,Paris,Sydney,International,Paid more for the Business Class and was not disappointed.  A very pleasant flight.  The staff were so helpful.  Although the seating was a bit tight to get into - I am not your average Asian size - the comfort was excellent.  I liked the idea of having your main meal then if you required follow up service you asked.  So nice not having food pushed upon you.  Great meals.  I wanted to take the air hostess home to Australia.  We have so much to learn about good service and being nice.,May 2016,"May 26, 2016",5.0,5.0,5.0,5.0,5.0,5.0,,,
"Safe, comfortable and great service when travel with children",Perth,Chitose,International,I would book anytime with this airline. Especially when travelling with my family. A very comfortable flight. Very accomodating and modern.,December 2015,"May 26, 2016",5.0,4.0,4.0,4.0,5.0,4.0,,,
Impeccable service,New York City,Ho Chi Minh City,International,We upgraded to Premium Economy and it was well worth it because of the length of flight.  We then were able to use the the JAL lounge during our 4 hour layover where there are beds and showers.  I was able to get a solid 3 hr sleep lying down.  One of the best airlines we've ever flown .  Sorry to say it really puts US airlines to shame.,December 2015,"May 24, 2016",5.0,5.0,5.0,5.0,5.0,4.0,,,
"Wow, what a wonderful experience!",Frankfurt,Tokyo,International,"Travelled from Frankfurt on brand new 787 Dreamliner and it was a pleasure! Plenty of legroom, comfortable seats, large video in seat with loads of movies etc. Chargers available in seat. Food and service excellent. Thoroughly recommended!",April 2016,"May 21, 2016",5.0,5.0,5.0,5.0,5.0,4.0,,,
Excellence airline,Manila,Tokyo,North Asia,The aircraft is nice and comfortable.  Japanese food served was delicious. I could have eat more .  The flight was smooth,August 2015,"May 20, 2016",5.0,4.0,4.0,4.0,4.0,3.0,,,
"Overall fine, but not like Qatar / Emirates",Shanghai,Tokyo,North Asia,"Old aircraft, you can feel that Japanese management is always greedy and controls even how many ice-cream you are allowed to eat and this is not how a Business Class should be. The food was fine, their aircraft had black cotton seats, which is fine, but I didn't feel very comfortable. Their business class headsets are plastic and extremely cheap, they should get better ones, those remind me on Economy Class, however, I always take my own tools, I use Bose or Sennheiser and have my own plug.",September 2015,"May 16, 2016",4.0,3.0,2.0,2.0,3.0,3.0,,,
JAL insensitive towards mother traveling with baby,New York City,Tokyo,International,"My wife recently flew to my homeland, Japan, with my 3 year old son.  I chose JAL bc I believed they would deliver the best service.  But that couldn't be further from the truth.  My son ingested too much ice cream and vomited during the flight.  The airline followed procedure and interviewed my wife about my son's health, held them until the plane was empty, and then detained them further at the airport.  We understand the protocol when there is a sickness on board but they treated my family with a cold, insensitive, disrespect that left my family in tears.  The treatment JAL delivered was completely unacceptable and we will NEVER fly JAL nor will be recommend that anyone, especially families, take this uncaring airlines.  We've traveled around the world and this flight was the worst experience for us.",April 2016,"May 10, 2016",1.0,3.0,3.0,3.0,1.0,1.0,,,
The Touch Of Japan Hospitality As You Would Expect,Jakarta,Tokyo,North Asia,"As an One World Emerald member, I regularly travel with Japan Airlines. This is one of the countless flights I am delighted to have looked after by the JAL team.

The JAL business seats are comfortable and provides good rest for long haul flights with all the connectivity you need. This is a seat you can sleep in comfortably with a true full flat bed configuration.

Complimentary amenities especially the comfortable cardigan is a nice touch to ensure you are well dressed for your night flights. I truly appreciate given a cardigan to which is exceptionally soft and comfortable to help me settle into sleep compared with other leading airlines which do not provide this on-board.

No disappointment and no unexpected surprises from JAL. Sit back, enjoy and relax the warmth and hospitality of JAL team.",April 2016,"May 10, 2016",4.0,5.0,5.0,5.0,5.0,5.0,,,
JAL Flight,Vancouver,Hong Kong,International,"I've flown on most of the major carriers & JAL crew was by far in my top 3. Very friendly & courteous flight crew, check in staff & pretty much any employee I talked to regardless of which airport I was at (I flew from Vancouver, Narita Japan & then to Hong Kong) was more than willing to assist & very polite. I'd fly JAL again for sure! The only minor gripe I had would be there's was not Wifi in the business  class section.",April 2016,"May 8, 2016",5.0,5.0,5.0,4.0,5.0,5.0,,,
A wonderful way to travel,Boston,Ho Chi Minh City,International,"Our group of 6 (ages 73, 70, 39, 39, 11, and 8) traveled from Boston to Ho Chi Minh City, Vietnam with a connection in Tokyo.
Japan Airlines (JAL) was fabulous. The monitor in the seat back in front of each passenger was a fabulous option, particularly since there were an enormous number of English language choices. These included numerous new Hollywood movies (Star Wars VII, The Revenant, The Big Short, The Hateful Eight, many others) as well as old standby films (the original Star Wars series, all 3 Men In Black films, many others). There were extensive options for kids as well such as kids TV and movies and video games with a controlled in the armrest. 
The cabin attendants were incredibly pleasant. They were available and polite. One woman went out of her way to bring me my travel pillow. I left it in my seat and she tracked me down all the way in the baggage area about 1/2 hour after we had departed the plane. 
The food was good. The kids' meals had an Asian focus and were not to our kids' tastes but were fine meals. We got the vegetarian options, which I enjoyed though my wife liked the regular meals my parents had more (pasta with meat sauce was one that was really good). Overall, the food was decent.
I will definitely look to fly JAL if we head to Asia again (or anywhere else JAL flies) as all six of us had a really positive experience, especially given that we were on the plane for 19 hours each way between the two flights.",April 2016,"May 7, 2016",5.0,3.0,4.0,5.0,5.0,5.0,,,
confortable seats even in economy class,Tokyo,Paris,International,"Confortable seat and lot of place for legs, nice flights. Good food  good service and a very comfortable , made the journey to paris a pleasure. Friendly flight attendants, generous meals . The inflight entertainment definitely has than enough to choose from i watched 4 movies.",April 2016,"May 6, 2016",4.0,5.0,5.0,5.0,5.0,5.0,,,
The good and the bad,Singapore,Tokyo,North Asia,"I flew roundtrip Singapore to Tokyo with experiences to both extremes.  From Singapore to Narita, Tokyo we started off just fine.  New aircraft with nice seats and good electronic systems.  The flight attendants were very nice and the food was better than average for an airline.  All was well until we were diverted to Haneda due high winds at Narita.  They made us sit on the runway at Haneda for 4.5 hrs before flying us to Narita.  They had no food and very limited beverage service for the 6 hour delay...  turning our 7 hr scheduled flight into a 13 hr fiasco.  Upon landing, Narikta was not prepared for us and all public transportation stops during the night.  Japan Airlines did NOTHING to accommodate their customers.  Even first class customers were stranded at the airport.  Finally at 2am they handed out a bottle of water and some crackers.  The trip from Haneda, Tokyo back to Singapore was fine in terms of timing, but the aircraft was old, the seats were worn thin and extremely uncomfortable, the electronics were substandard as was the quality of the food.  Drink service was terribly slow and climate control was uncomfortable.  All in all not a good experience.",April 2016,"May 2, 2016",3.0,2.0,1.0,2.0,1.0,1.0,,,
Summary of both multiple economy and business class flights,Los Angeles,Tokyo,International,"I want readers to fully appreciate this review so I will do my best to pithily and concisely summarize my experience:
Simply put, JAL is awesome: flight attendants are wonderfully attentive, helpful, and friendly, food is decent to tasty, and overall experience is quite nice. I've flown multiple economy flights and business class flights with JAL from 2012-2015.  The amicable service varies little from business to economy class except economy receives more individualized service/luxury (seat reclines, food & drink on-demand, larger TV screen, privacy window, etc.).  Flying from LAX to NRT is not terrible in economy.  Of course, business was BETTER, but economy was remarkably better than the longhaul with Asiana from LAX to ICN.  I digress, I've flown with JAL to Japan and to Thailand from Japan.  My experience was always pleasant and I wish I flew with JAL instead of trying to save money and flying with Asiana.  If it gets down to simply pinching pennies, I would still choose JAL over other airlines.",April 2016,"May 1, 2016",5.0,4.0,4.0,5.0,5.0,5.0,,,
Under Rated!!,London,Osaka,International,"I was surprised on so many levels with JAL. The staff are extremely polite and courteous, and managed to cobble together a meal on an out bound flight when my choice was not available. Seats are really comfortable, entertainment great and punctual...in fact I have never been on a flight that boards before the stated time. I had 4 flights..two international and two internal and this applied to all flights. The aircraft for the internal flights were brand new and high level service on both flights taken. Food is good standard and snacks available throughout long haul.",January 2016,"May 1, 2016",5.0,4.0,4.0,4.0,4.0,5.0,,,
Impeccable service,New York City,Tokyo,International,"Both ways, the flight was perfect. The plane is clean, the bathrooms are kept immaculate, the food is tasty (and varied), the flight attendants are superbly trained.",April 2016,"May 1, 2016",5.0,5.0,5.0,5.0,5.0,5.0,,,
Personel weint out of their way to find a vegetarian meal,Tokyo,Los Angeles,International,The stewardesses here went out of their way to find me some vegetarian food when they found out that my pre-order somehow hadn't gone through. I felt it really mattered to them that I had a decent meal and they brought me compensatory bonbons :),April 2016,"April 30, 2016",4.0,3.0,3.0,3.0,5.0,3.0,,,
All good but misses on food,Tokyo,New Delhi,Asia,"JAL offers comfortable flights with good inflight entertainment. However, JAL did not get it right for indian food. If you pre book indian meal, they offer a very bland sort of thing and i guess their cook has not got it right at all. 
They need to improve a lot on their food front which lacks variety and taste. On this front they should learn from Emirates or Air India",April 2016,"April 29, 2016",3.0,,,,,,,,
Amazing !,Shanghai,Tokyo,North Asia,"Ground staff is very nice,planes are super clean, the crew is amazing with a good attention to detail, super polite and always attentive.

The food experience is super nice even on this short flight !",April 2016,"April 28, 2016",5.0,5.0,5.0,5.0,5.0,5.0,,,
A great First Class experience,Tokyo,New York City,International,"Japan Airlines might not have fancy suites or showers onboard, but their First Class product can match any airline.
Firstly the sushi bar at the lounge is really fun and a great way to start the trip.
I couldn't book a massage though because it was busy and it was a 2 hour wait.
The food offering in the Sakura first class lounge was also fantastic and plentiful for breakfast.
Onboard the semi private suites was very roomy and the seats really comfortable.
I had the Japanese meal from Michelin chef Seiji Yamamoto and it was amazing. One course after another, each meal tasting like what you would find at a top restaurant in Tokyo.
The crew on my flight were one of the best crews I've ever had on a flight. They were so attentive.
In the middle of the night, I was watching a movie and a crew alerted me when the captain spotted the northern lights!
It is one of the most experiences of my life, to see the Northern Lights 35,000 feet in the sky, just mind blowing! wow.",December 2015,"April 24, 2016",5.0,5.0,5.0,5.0,5.0,5.0,,,
Pure pleasure,New Delhi,Tokyo,North Asia,The flight is comfortable and overnight which makes it even better. In flight entertainment is diverse and latest. Aircraft is well equipped and service top notch,May 2015,"April 24, 2016",4.0,4.0,4.0,5.0,5.0,4.0,,,
On the ground incompetence,Vancouver,Manila,International,"Round trip flight YVR to MNL via NRT. In the air ir was a great flight in business class. I was told in YVR my luggage may take a different flight but I will have it the morning after landing. Next day, no contact and after I initiated contact luggage would be delivered later in the day. 3 days passed until I saw my belongings again. Frustrating !! Knowing Japanese efficiency I blame the MNL part of JAL incompetence for this.",December 2015,"April 23, 2016",3.0,4.0,4.0,4.0,5.0,5.0,,,
Great Service,Sydney,Tokyo,International,"Excellent service, friendly and unobtrusively attentive. Comfortable seats with good legroom (I'm nearly 2m tall) and a wide choice of inflight entertainment options. Nice choices of food and drinks. A more than adequate baggage allowance of ""two pieces"".
Probably the best flight experience I've had in many years, will definitely fly with JAL whenever possible.",April 2016,"April 22, 2016",5.0,4.0,4.0,4.0,5.0,5.0,,,
Comfortable flight,Manila,Tokyo,North Asia,"Efficient and good service from the check-in up to arrival.

Great costumer service (even to the domestic flights). Superb in-flight meal.",October 2015,"April 20, 2016",4.0,5.0,5.0,4.0,5.0,3.0,,,
Excellent legroom,Tokyo,Singapore,Southeast Asia,"Good service.  Ground staff and flight attendant are very polite, helpful and hospitable.  The aircraft is new and provides good legroom.  Seats are comfortable as well.  Since I don't really enjoy any in-flight meals, foods served is not bad but the desert ice cream is the best.  As for the in-flight entertainment, movies selection is not bad as well but I wish they could add more.  I hope there are English subtitle to other foreign movies (Korean movie, etc.,) too.",April 2016,"April 20, 2016",4.0,5.0,4.0,3.0,4.0,4.0,,,
Extraordinary service and food,Los Angeles,Tokyo,International,"Check in was very efficient (had no line to wait in) and conducted with gracious service not found with most American-based airlines.  As business class passengers, we were permitted access to the one-world lounge in LAX, which was decently nice.  The seat/pod was more than roomy for me as a petite (5'3"") thin person.  A very large person might not be very comfortable.  There was plenty of storage area within the pod and in the overhead bin.  Everything looked clean and sanitary.  The bathrooms on board were always clean, and as a  person who absolutely hates these tiny bathrooms and tries not to use them, I had no problems using them frequently throughout the flight.

The amenities were typical and nice (eye mask, toothbrush, slippers, etc...) and the movie/video selections were fairly up to date and varied.

The dinner service (our flight was before noon) began within an hour after take off, so don't eat too much in the lounge.  There are both Japanese and Western selections; I chose the Western selection, which was a filet.  The two courses that preceded that were delicious, but the filet was amazing - tender and seasoned nicely.  Wine selections were pretty nice.  Food is unlimited on this flight so after dinner is served, one can eat as much as one can tolerate.  There were ""snacks"" of sandwiches, pasta, ramen, tempura and fruit/desserts.  There was a fantastic coffee mousse dessert that I absolutely loved and asked for a second helping.  Passengers are able to order up until about an hour before landing so one can get a lot of eating in those 8-11 hours.  It was 11 hours to Tokyo and 8 hours returning to LAX.

The service was impeccable! They were very gracious and helpful.  They never made you feel that you were inconveniencing them or ordering too much food or alcohol.  They made up our ""bed"" when we wanted to sleep and removed them as we prepared to land.  Once everyone had a chance to eat and relax, they dimmed the cabin lights and made sleeping very easy with hushed voices and quiet service.  I can't say enough about the quality of service from all the attendants.  They try to fulfill your requests and provide items not on the menu or in the amenity bag.  I had a sore throat and asked for a hard candy; the attendant returned with a whole cup of various flavored hard candy and let me know I could get as much as I wanted.

I have no reservations about recommending this outstanding airline.",March 2016,"April 20, 2016",5.0,5.0,5.0,5.0,5.0,5.0,,,
